 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  5.3305237e+01,  4.9875459e+01,  0.0000000e+00,  1.6000000e-05,  0.0000000e+00,  0.0000000e+00
       1,  6.8782448e+02,  0.0000000e+00,  0.0000000e+00,  2.0497600e-01,  6.7382685e+02,  7.7116560e+00
       2,  3.5818633e+01,  0.0000000e+00,  0.0000000e+00,  1.9117900e-01,  1.9608091e+01,  8.6887640e+00
       3,  3.2556452e+01,  0.0000000e+00,  0.0000000e+00,  1.9159800e-01,  1.5182906e+01,  8.8814650e+00
       4,  3.0329253e+01,  0.0000000e+00,  0.0000000e+00,  1.9139800e-01,  1.2972672e+01,  9.4226300e+00
       5,  2.9547166e+01,  0.0000000e+00,  0.0000000e+00,  1.9212600e-01,  1.1640905e+01,  9.3995020e+00
       6,  2.9256438e+01,  0.0000000e+00,  0.0000000e+00,  1.9072400e-01,  1.1382348e+01,  9.3803330e+00
       7,  2.8648946e+01,  0.0000000e+00,  0.0000000e+00,  1.9155400e-01,  1.0814072e+01,  9.3887120e+00
       8,  2.8657945e+01,  0.0000000e+00,  0.0000000e+00,  1.9110400e-01,  1.0813580e+01,  9.3809930e+00
       9,  2.8682689e+01,  0.0000000e+00,  0.0000000e+00,  2.0637600e-01,  1.0843901e+01,  9.3860410e+00
      10,  2.8490001e+01,  0.0000000e+00,  0.0000000e+00,  1.9183800e-01,  1.0621985e+01,  9.4407610e+00
      11,  2.8640126e+01,  0.0000000e+00,  0.0000000e+00,  1.9091500e-01,  1.0571618e+01,  9.4207520e+00
      12,  2.8305262e+01,  0.0000000e+00,  0.0000000e+00,  1.9291100e-01,  1.0425917e+01,  9.4382450e+00
      13,  2.8090405e+01,  0.0000000e+00,  0.0000000e+00,  1.9083900e-01,  1.0498572e+01,  9.1729370e+00
      14,  2.7393329e+01,  0.0000000e+00,  0.0000000e+00,  1.9159700e-01,  1.0019794e+01,  8.9321190e+00
      15,  2.7235941e+01,  0.0000000e+00,  0.0000000e+00,  1.9085600e-01,  9.8939280e+00,  8.9008810e+00
      16,  2.7253246e+01,  0.0000000e+00,  0.0000000e+00,  1.9185500e-01,  9.9233370e+00,  8.8925610e+00
      17,  2.7831557e+01,  0.0000000e+00,  0.0000000e+00,  1.9159900e-01,  9.9582180e+00,  9.1448740e+00
      18,  2.7531688e+01,  0.0000000e+00,  0.0000000e+00,  1.9090000e-01,  9.9622020e+00,  9.1431480e+00
      19,  2.7355757e+01,  0.0000000e+00,  0.0000000e+00,  1.9087300e-01,  9.8241010e+00,  9.1117730e+00
      20,  2.6526865e+01,  0.0000000e+00,  0.0000000e+00,  1.9104100e-01,  9.1968830e+00,  8.8762800e+00
      21,  2.7089921e+01,  0.0000000e+00,  0.0000000e+00,  1.9097400e-01,  9.7954900e+00,  8.8811230e+00
