t, velocity, pressure, k, omega, wall_distance
 1.0000000e-03,  1.0475122e+01,  1.0000000e+03,  9.2800002e+02,  9.9999684e+02,  1.0000000e+03
 2.0000000e-03,  7.3027022e-01,  1.0929602e+05,  5.0575792e+03,  8.2318803e+02,  0.0000000e+00
 3.0000000e-03,  3.4844843e-01,  2.8615968e+03,  2.7726651e+03,  7.1857890e+02,  0.0000000e+00
 4.0000000e-03,  2.7657576e-01,  2.8135109e+02,  1.6092075e+03,  5.9768043e+02,  0.0000000e+00
 5.0000000e-03,  2.2084137e-01,  6.4498052e+01,  9.9690501e+02,  4.8176971e+02,  0.0000000e+00
 6.0000000e-03,  2.0524550e-01,  3.8924893e+01,  6.5192741e+02,  3.8545713e+02,  0.0000000e+00
 7.0000000e-03,  1.9970604e-01,  3.3846909e+01,  4.3820265e+02,  3.1156704e+02,  0.0000000e+00
 8.0000000e-03,  1.9526313e-01,  3.0108713e+01,  2.9966861e+02,  2.5645447e+02,  0.0000000e+00
 9.0000000e-03,  1.9074148e-01,  2.7445679e+01,  2.1539550e+02,  2.1528211e+02,  0.0000000e+00
 1.0000000e-02,  1.8643244e-01,  2.5211993e+01,  1.6820674e+02,  1.8405330e+02,  0.0000000e+00
 1.1000000e-02,  1.8223504e-01,  2.3435220e+01,  1.4235163e+02,  1.5989374e+02,  0.0000000e+00
 1.2000000e-02,  1.7813610e-01,  2.2498260e+01,  1.2809788e+02,  1.4082247e+02,  0.0000000e+00
 1.3000000e-02,  1.7400692e-01,  2.1837917e+01,  1.1435416e+02,  1.2547911e+02,  0.0000000e+00
 1.4000000e-02,  1.7022191e-01,  2.1359444e+01,  1.0413815e+02,  1.1292110e+02,  0.0000000e+00
 1.5000000e-02,  1.6661805e-01,  2.0848760e+01,  9.6228991e+01,  1.0248431e+02,  0.0000000e+00
 1.6000000e-02,  1.6306694e-01,  2.0313964e+01,  9.0023200e+01,  9.3692068e+01,  0.0000000e+00
 1.7000000e-02,  1.5955482e-01,  1.9670858e+01,  8.5097755e+01,  8.6195783e+01,  0.0000000e+00
 1.8000000e-02,  1.5608967e-01,  1.8998781e+01,  8.1099645e+01,  7.9735957e+01,  0.0000000e+00
 1.9000000e-02,  1.5264176e-01,  1.8387106e+01,  7.7756864e+01,  7.4116278e+01,  0.0000000e+00
 2.0000000e-02,  1.4924720e-01,  1.7819205e+01,  7.5043618e+01,  6.9185867e+01,  0.0000000e+00
 2.1000000e-02,  1.4597428e-01,  1.7252419e+01,  7.2948755e+01,  6.4827334e+01,  0.0000000e+00
 2.2000000e-02,  1.4280994e-01,  1.6721804e+01,  7.1306433e+01,  6.0947919e+01,  0.0000000e+00
