 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  9.2918620e+01,  8.8802208e+01,  0.0000000e+00,  2.3000000e-05,  0.0000000e+00,  0.0000000e+00
       1,  1.3088106e+02,  0.0000000e+00,  0.0000000e+00,  5.5897500e-01,  9.6697206e+01,  1.8564779e+01
       2,  6.6113415e+01,  0.0000000e+00,  0.0000000e+00,  4.9103300e-01,  2.5823299e+01,  2.1051871e+01
       3,  6.4963969e+01,  0.0000000e+00,  0.0000000e+00,  5.0471100e-01,  2.3351796e+01,  2.2190334e+01
       4,  5.8566590e+01,  0.0000000e+00,  0.0000000e+00,  4.8139200e-01,  1.6597993e+01,  2.2655046e+01
       5,  5.7341076e+01,  0.0000000e+00,  0.0000000e+00,  4.7512700e-01,  1.5480804e+01,  2.2512667e+01
       6,  5.7483665e+01,  0.0000000e+00,  0.0000000e+00,  4.8611200e-01,  1.4376456e+01,  2.3757933e+01
       7,  5.6250036e+01,  0.0000000e+00,  0.0000000e+00,  4.7081700e-01,  1.3446584e+01,  2.3505856e+01
       8,  5.5986012e+01,  0.0000000e+00,  0.0000000e+00,  4.6377200e-01,  1.3016645e+01,  2.3755225e+01
       9,  5.5428407e+01,  0.0000000e+00,  0.0000000e+00,  4.9435500e-01,  1.2696138e+01,  2.3446416e+01
      10,  5.5245754e+01,  0.0000000e+00,  0.0000000e+00,  4.6554300e-01,  1.2469310e+01,  2.3591456e+01
      11,  5.5608696e+01,  0.0000000e+00,  0.0000000e+00,  4.7423200e-01,  1.2083267e+01,  2.4286049e+01
      12,  5.5458335e+01,  0.0000000e+00,  0.0000000e+00,  4.6872200e-01,  1.2252195e+01,  2.4016910e+01
      13,  5.6315865e+01,  0.0000000e+00,  0.0000000e+00,  4.6619700e-01,  1.1991787e+01,  2.5190275e+01
      14,  5.6212684e+01,  0.0000000e+00,  0.0000000e+00,  4.8958600e-01,  1.1752486e+01,  2.5177304e+01
      15,  5.6072733e+01,  0.0000000e+00,  0.0000000e+00,  4.6826600e-01,  1.2222478e+01,  2.4706398e+01
      16,  5.6119227e+01,  0.0000000e+00,  0.0000000e+00,  4.6866100e-01,  1.1749054e+01,  2.5122774e+01
      17,  5.5312296e+01,  0.0000000e+00,  0.0000000e+00,  4.8311700e-01,  1.1331215e+01,  2.4574504e+01
      18,  5.4649026e+01,  0.0000000e+00,  0.0000000e+00,  4.8084400e-01,  1.1648834e+01,  2.3842493e+01
      19,  5.3914916e+01,  0.0000000e+00,  0.0000000e+00,  4.7019100e-01,  1.1086775e+01,  2.3533794e+01
      20,  5.4182086e+01,  0.0000000e+00,  0.0000000e+00,  4.6904500e-01,  1.1264352e+01,  2.3856217e+01
      21,  5.5037889e+01,  0.0000000e+00,  0.0000000e+00,  4.6955300e-01,  1.1044373e+01,  2.4897559e+01
      22,  5.5152260e+01,  0.0000000e+00,  0.0000000e+00,  4.9231400e-01,  1.1177460e+01,  2.4734695e+01
      23,  5.4905353e+01,  0.0000000e+00,  0.0000000e+00,  4.7224600e-01,  1.1427443e+01,  2.4330949e+01
      24,  5.4909452e+01,  0.0000000e+00,  0.0000000e+00,  4.6766300e-01,  1.1130777e+01,  2.4574937e+01
      25,  5.4078730e+01,  0.0000000e+00,  0.0000000e+00,  4.6896800e-01,  1.0830414e+01,  2.4416389e+01
      26,  5.4431203e+01,  0.0000000e+00,  0.0000000e+00,  4.6729600e-01,  1.0632720e+01,  2.4847729e+01
      27,  5.4181699e+01,  0.0000000e+00,  0.0000000e+00,  4.8410100e-01,  1.0643244e+01,  2.4523533e+01
      28,  5.4330472e+01,  0.0000000e+00,  0.0000000e+00,  4.7164300e-01,  1.0818641e+01,  2.4533051e+01
      29,  5.4680354e+01,  0.0000000e+00,  0.0000000e+00,  4.7035300e-01,  1.0576774e+01,  2.4927790e+01
      30,  5.4215320e+01,  0.0000000e+00,  0.0000000e+00,  4.6632500e-01,  1.0527556e+01,  2.4715702e+01
      31,  5.3980695e+01,  0.0000000e+00,  0.0000000e+00,  4.7930600e-01,  1.0020977e+01,  2.5060439e+01
      32,  5.3014608e+01,  0.0000000e+00,  0.0000000e+00,  4.6455300e-01,  9.3239560e+00,  2.4760093e+01
      33,  5.0851221e+01,  0.0000000e+00,  0.0000000e+00,  4.6774500e-01,  6.7315350e+00,  2.5004008e+01
      34,  5.0155209e+01,  0.0000000e+00,  0.0000000e+00,  4.6864800e-01,  6.5302900e+00,  2.4532309e+01
      35,  5.3952515e+01,  0.0000000e+00,  0.0000000e+00,  4.7250300e-01,  1.0171686e+01,  2.4595380e+01
      36,  5.3755425e+01,  0.0000000e+00,  0.0000000e+00,  4.8295500e-01,  1.0220615e+01,  2.4462823e+01
      37,  5.4096403e+01,  0.0000000e+00,  0.0000000e+00,  4.6555300e-01,  1.0691984e+01,  2.4485746e+01
      38,  5.4363674e+01,  0.0000000e+00,  0.0000000e+00,  4.6703300e-01,  1.0679559e+01,  2.4660486e+01
      39,  5.4012923e+01,  0.0000000e+00,  0.0000000e+00,  4.6724900e-01,  1.0874068e+01,  2.4334825e+01
      40,  5.4184290e+01,  0.0000000e+00,  0.0000000e+00,  4.7123800e-01,  1.0630455e+01,  2.4517039e+01
      41,  5.4529609e+01,  0.0000000e+00,  0.0000000e+00,  4.8243100e-01,  1.1048096e+01,  2.4589642e+01
      42,  5.4855476e+01,  0.0000000e+00,  0.0000000e+00,  4.7160500e-01,  1.1372044e+01,  2.4619247e+01
      43,  5.4725810e+01,  0.0000000e+00,  0.0000000e+00,  4.6484500e-01,  1.1121236e+01,  2.4761517e+01
      44,  5.4527873e+01,  0.0000000e+00,  0.0000000e+00,  4.6634400e-01,  1.1475651e+01,  2.4316938e+01
      45,  5.4780804e+01,  0.0000000e+00,  0.0000000e+00,  4.7835200e-01,  1.1105940e+01,  2.4542365e+01
      46,  5.4990136e+01,  0.0000000e+00,  0.0000000e+00,  4.7787500e-01,  1.1462908e+01,  2.4613269e+01
      47,  5.4898981e+01,  0.0000000e+00,  0.0000000e+00,  4.6875500e-01,  1.1573692e+01,  2.4409922e+01
      48,  5.4841879e+01,  0.0000000e+00,  0.0000000e+00,  4.6520400e-01,  1.1373344e+01,  2.4461488e+01
