t, velocity, pressure, k, omega, wall_distance
 1.0000000e-03,  1.0558326e+01,  1.0000000e+03,  9.2800007e+02,  9.9999602e+02,  1.0000000e+03
 2.0000000e-03,  1.3128107e+00,  8.0184865e+03,  1.2507884e+01,  1.1442598e+01,  0.0000000e+00
 3.0000000e-03,  1.1518114e-01,  5.2893539e+04,  1.2367255e+01,  1.1304530e+01,  0.0000000e+00
 4.0000000e-03,  5.9016581e-02,  4.7270567e+02,  1.2229735e+01,  1.1167872e+01,  0.0000000e+00
 5.0000000e-03,  4.7959484e-02,  1.9016895e+02,  1.2095222e+01,  1.1035127e+01,  0.0000000e+00
 6.0000000e-03,  4.4249294e-02,  1.5065302e+02,  1.1963620e+01,  1.0908144e+01,  0.0000000e+00
 7.0000000e-03,  4.1333066e-02,  1.2527689e+02,  1.1834836e+01,  1.0786209e+01,  0.0000000e+00
 8.0000000e-03,  3.8731180e-02,  1.0697118e+02,  1.1708781e+01,  1.0668612e+01,  0.0000000e+00
 9.0000000e-03,  3.6459459e-02,  9.3654441e+01,  1.1585370e+01,  1.0554689e+01,  0.0000000e+00
 1.0000000e-02,  3.4541546e-02,  8.3385732e+01,  1.1464520e+01,  1.0443931e+01,  0.0000000e+00
 1.1000000e-02,  3.2951295e-02,  7.5361502e+01,  1.1346154e+01,  1.0335969e+01,  0.0000000e+00
 1.2000000e-02,  3.1629800e-02,  6.8719379e+01,  1.1230196e+01,  1.0230529e+01,  0.0000000e+00
 1.3000000e-02,  3.0510966e-02,  6.3509510e+01,  1.1116572e+01,  1.0127414e+01,  0.0000000e+00
 1.4000000e-02,  2.9538065e-02,  5.8795079e+01,  1.1005215e+01,  1.0026486e+01,  0.0000000e+00
 1.5000000e-02,  2.8669767e-02,  5.4861811e+01,  1.0896057e+01,  9.9276312e+00,  0.0000000e+00
 1.6000000e-02,  2.7879286e-02,  5.1363398e+01,  1.0789033e+01,  9.8307612e+00,  0.0000000e+00
 1.7000000e-02,  2.7150488e-02,  4.8309474e+01,  1.0684083e+01,  9.7358000e+00,  0.0000000e+00
 1.8000000e-02,  2.6473853e-02,  4.5312917e+01,  1.0581146e+01,  9.6426814e+00,  0.0000000e+00
 1.9000000e-02,  2.5843259e-02,  4.2608187e+01,  1.0480165e+01,  9.5513452e+00,  0.0000000e+00
 2.0000000e-02,  2.5254073e-02,  4.0077541e+01,  1.0381085e+01,  9.4617365e+00,  0.0000000e+00
 2.1000000e-02,  2.4702069e-02,  3.7520473e+01,  1.0283854e+01,  9.3738039e+00,  0.0000000e+00
 2.2000000e-02,  2.4183025e-02,  3.4986903e+01,  1.0188420e+01,  9.2874989e+00,  0.0000000e+00
 2.3000000e-02,  2.3692787e-02,  3.2440391e+01,  1.0094733e+01,  9.2027749e+00,  0.0000000e+00
 2.4000000e-02,  2.3227440e-02,  2.9886275e+01,  1.0002747e+01,  9.1195871e+00,  0.0000000e+00
 2.5000000e-02,  2.2783215e-02,  2.7233210e+01,  9.9124150e+00,  9.0378923e+00,  0.0000000e+00
 2.6000000e-02,  2.2356218e-02,  2.4557933e+01,  9.8236937e+00,  8.9576478e+00,  0.0000000e+00
 2.7000000e-02,  2.1943738e-02,  2.1805174e+01,  9.7365405e+00,  8.8788176e+00,  0.0000000e+00
 2.8000000e-02,  2.1543601e-02,  1.8927326e+01,  9.6509142e+00,  8.8013649e+00,  0.0000000e+00
 2.9000000e-02,  2.1153660e-02,  1.6116396e+01,  9.5667751e+00,  8.7252531e+00,  0.0000000e+00
 3.0000000e-02,  2.0772165e-02,  1.3137046e+01,  9.4840848e+00,  8.6504470e+00,  0.0000000e+00
 3.1000000e-02,  2.0397738e-02,  1.0202334e+01,  9.4028064e+00,  8.5769124e+00,  0.0000000e+00
 3.2000000e-02,  2.0029347e-02,  7.2927066e+00,  9.3229039e+00,  8.5046168e+00,  0.0000000e+00
 3.3000000e-02,  1.9666242e-02,  4.7834882e+00,  9.2443430e+00,  8.4335286e+00,  0.0000000e+00
 3.4000000e-02,  1.9307937e-02,  3.8690783e+00,  9.1670900e+00,  8.3636173e+00,  0.0000000e+00
 3.5000000e-02,  1.8954217e-02,  5.5165478e+00,  9.0911128e+00,  8.2948537e+00,  0.0000000e+00
 3.6000000e-02,  1.8604942e-02,  8.5500418e+00,  9.0163800e+00,  8.2272095e+00,  0.0000000e+00
 3.7000000e-02,  1.8260249e-02,  1.1611361e+01,  8.9428615e+00,  8.1606572e+00,  0.0000000e+00
 3.8000000e-02,  1.7920432e-02,  1.5227607e+01,  8.8705279e+00,  8.0951706e+00,  0.0000000e+00
 3.9000000e-02,  1.7585828e-02,  1.8836821e+01,  8.7993507e+00,  8.0307240e+00,  0.0000000e+00
 4.0000000e-02,  1.7256806e-02,  2.2679552e+01,  8.7293026e+00,  7.9672927e+00,  0.0000000e+00
 4.1000000e-02,  1.6933761e-02,  2.6504649e+01,  8.6603570e+00,  7.9048528e+00,  0.0000000e+00
