 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  4.0437522e+01,  3.5264220e+01,  0.0000000e+00,  2.4748360e+00,  0.0000000e+00,  0.0000000e+00
       1,  6.9349305e+02,  0.0000000e+00,  0.0000000e+00,  1.1733000e-01,  6.8634247e+02,  3.7435920e+00
       2,  1.8910837e+01,  0.0000000e+00,  0.0000000e+00,  1.0575600e-01,  1.0692619e+01,  4.1835610e+00
       3,  1.6438891e+01,  0.0000000e+00,  0.0000000e+00,  1.0494300e-01,  7.8991410e+00,  4.5266140e+00
       4,  1.4573925e+01,  0.0000000e+00,  0.0000000e+00,  1.0519800e-01,  5.7964000e+00,  4.6472010e+00
       5,  1.3734761e+01,  0.0000000e+00,  0.0000000e+00,  1.0532300e-01,  5.1001530e+00,  4.3929780e+00
       6,  1.3720731e+01,  0.0000000e+00,  0.0000000e+00,  1.0522500e-01,  4.7836590e+00,  4.3858330e+00
       7,  1.3803228e+01,  0.0000000e+00,  0.0000000e+00,  1.0621800e-01,  4.6509570e+00,  4.6847310e+00
       8,  1.3751558e+01,  0.0000000e+00,  0.0000000e+00,  1.0631800e-01,  4.5984670e+00,  4.6886840e+00
       9,  1.3623342e+01,  0.0000000e+00,  0.0000000e+00,  1.0602200e-01,  4.4740430e+00,  4.6880890e+00
      10,  1.3465979e+01,  0.0000000e+00,  0.0000000e+00,  1.0597500e-01,  4.3156730e+00,  4.6930810e+00
      11,  1.3388673e+01,  0.0000000e+00,  0.0000000e+00,  1.0579700e-01,  4.3184140e+00,  4.6861280e+00
      12,  1.3405216e+01,  0.0000000e+00,  0.0000000e+00,  1.0572400e-01,  4.3363120e+00,  4.6932920e+00
      13,  1.3393771e+01,  0.0000000e+00,  0.0000000e+00,  1.0563100e-01,  4.3211350e+00,  4.6931350e+00
      14,  1.3320094e+01,  0.0000000e+00,  0.0000000e+00,  1.0651800e-01,  4.2343960e+00,  4.7081410e+00
      15,  1.3350494e+01,  0.0000000e+00,  0.0000000e+00,  1.0631400e-01,  4.3455020e+00,  4.6011200e+00
      16,  1.3150535e+01,  0.0000000e+00,  0.0000000e+00,  1.0623400e-01,  4.2883260e+00,  4.4640430e+00
      17,  1.3146746e+01,  0.0000000e+00,  0.0000000e+00,  1.0728400e-01,  4.2705410e+00,  4.4776210e+00
      18,  1.3213431e+01,  0.0000000e+00,  0.0000000e+00,  1.0637000e-01,  4.2168790e+00,  4.5951040e+00
      19,  1.3261596e+01,  0.0000000e+00,  0.0000000e+00,  1.0640400e-01,  4.2702830e+00,  4.5961530e+00
      20,  1.3175613e+01,  0.0000000e+00,  0.0000000e+00,  1.0631000e-01,  4.1804590e+00,  4.5954750e+00
      21,  1.3423394e+01,  0.0000000e+00,  0.0000000e+00,  1.0756200e-01,  4.2982140e+00,  4.7237090e+00
      22,  1.3398433e+01,  0.0000000e+00,  0.0000000e+00,  1.0614100e-01,  4.2724570e+00,  4.7298510e+00
      23,  1.3396592e+01,  0.0000000e+00,  0.0000000e+00,  1.0710300e-01,  4.2695270e+00,  4.7249660e+00
      24,  1.3239082e+01,  0.0000000e+00,  0.0000000e+00,  1.0636600e-01,  4.1186730e+00,  4.7243290e+00
      25,  1.3312802e+01,  0.0000000e+00,  0.0000000e+00,  1.0634200e-01,  4.3204820e+00,  4.5950170e+00
      26,  1.3320344e+01,  0.0000000e+00,  0.0000000e+00,  1.0621900e-01,  4.3137900e+00,  4.6083390e+00
      27,  1.3245578e+01,  0.0000000e+00,  0.0000000e+00,  1.0606300e-01,  4.2439920e+00,  4.5968550e+00
      28,  1.3160072e+01,  0.0000000e+00,  0.0000000e+00,  1.0721600e-01,  4.2893840e+00,  4.4661250e+00
      29,  1.3020738e+01,  0.0000000e+00,  0.0000000e+00,  1.0619400e-01,  4.1618740e+00,  4.4651920e+00
      30,  1.3163036e+01,  0.0000000e+00,  0.0000000e+00,  1.0713300e-01,  4.3026780e+00,  4.4658760e+00
      31,  1.3254224e+01,  0.0000000e+00,  0.0000000e+00,  1.0637200e-01,  4.3848470e+00,  4.4647990e+00
      32,  1.3056765e+01,  0.0000000e+00,  0.0000000e+00,  1.0621400e-01,  4.1911180e+00,  4.4655100e+00
      33,  1.3118397e+01,  0.0000000e+00,  0.0000000e+00,  1.0621500e-01,  4.2517530e+00,  4.4708900e+00
      34,  1.3192133e+01,  0.0000000e+00,  0.0000000e+00,  1.0644300e-01,  4.3276200e+00,  4.4661800e+00
      35,  1.2889318e+01,  0.0000000e+00,  0.0000000e+00,  1.0632000e-01,  4.0245400e+00,  4.4668550e+00
      36,  1.3110847e+01,  0.0000000e+00,  0.0000000e+00,  1.0632500e-01,  4.2373860e+00,  4.4650260e+00
      37,  1.3011366e+01,  0.0000000e+00,  0.0000000e+00,  1.0636600e-01,  4.1442600e+00,  4.4660630e+00
      38,  1.3012364e+01,  0.0000000e+00,  0.0000000e+00,  1.0638100e-01,  4.1378180e+00,  4.4712210e+00
      39,  1.3010182e+01,  0.0000000e+00,  0.0000000e+00,  1.0627600e-01,  4.1438900e+00,  4.4654790e+00
      40,  1.3027856e+01,  0.0000000e+00,  0.0000000e+00,  1.0624600e-01,  4.1480120e+00,  4.4706410e+00
      41,  1.2939016e+01,  0.0000000e+00,  0.0000000e+00,  1.0605800e-01,  4.0730080e+00,  4.4658590e+00
