t, velocity, pressure, k, omega, wall_distance
 5.0000000e-04,  2.1089050e+01,  2.0000000e+03,  1.8560000e+03,  1.9999996e+03,  2.0000000e+03
 1.0000000e-03,  1.0254405e+00,  1.0102680e+05,  5.0581220e+03,  1.4036078e+03,  0.0000000e+00
 1.5000000e-03,  3.7802775e-01,  2.5676584e+04,  2.9764413e+03,  1.1602245e+03,  0.0000000e+00
 2.0000000e-03,  2.8011469e-01,  6.7431718e+02,  1.8862342e+03,  9.3201835e+02,  0.0000000e+00
 2.5000000e-03,  2.3547891e-01,  1.6388457e+02,  1.2877986e+03,  7.4484418e+02,  0.0000000e+00
 3.0000000e-03,  2.2521540e-01,  1.1905044e+02,  9.3846761e+02,  6.0253011e+02,  0.0000000e+00
 3.5000000e-03,  2.1788658e-01,  8.7238981e+01,  7.2085317e+02,  4.9712427e+02,  0.0000000e+00
 4.0000000e-03,  2.1170775e-01,  7.4127020e+01,  5.7689333e+02,  4.1833187e+02,  0.0000000e+00
 4.5000000e-03,  2.0616497e-01,  6.3386258e+01,  4.7659968e+02,  3.5835575e+02,  0.0000000e+00
 5.0000000e-03,  2.0254410e-01,  5.6270647e+01,  4.0363654e+02,  3.1176752e+02,  0.0000000e+00
 5.5000000e-03,  1.9867500e-01,  5.0651250e+01,  3.4862036e+02,  2.7483995e+02,  0.0000000e+00
 6.0000000e-03,  1.9544260e-01,  4.8261477e+01,  3.0588912e+02,  2.4501353e+02,  0.0000000e+00
 6.5000000e-03,  1.9275983e-01,  4.5286704e+01,  2.7186691e+02,  2.2051025e+02,  0.0000000e+00
 7.0000000e-03,  1.8952453e-01,  4.2228784e+01,  2.4420110e+02,  2.0007380e+02,  0.0000000e+00
 7.5000000e-03,  1.8689579e-01,  4.1486512e+01,  2.2130214e+02,  1.8279970e+02,  0.0000000e+00
 8.0000000e-03,  1.8456894e-01,  3.9547340e+01,  2.0205945e+02,  1.6802482e+02,  0.0000000e+00
 8.5000000e-03,  1.8240161e-01,  3.7317240e+01,  1.8567444e+02,  1.5525429e+02,  0.0000000e+00
 9.0000000e-03,  1.8034396e-01,  3.8520709e+01,  1.7156487e+02,  1.4411269e+02,  0.0000000e+00
 9.5000000e-03,  1.7839364e-01,  3.7555198e+01,  1.5927619e+02,  1.3431091e+02,  0.0000000e+00
 1.0000000e-02,  1.7659355e-01,  3.7194706e+01,  1.4848254e+02,  1.2562326e+02,  0.0000000e+00
 1.0500000e-02,  1.7495019e-01,  3.7314617e+01,  1.3892342e+02,  1.1787135e+02,  0.0000000e+00
 1.1000000e-02,  1.7346862e-01,  3.7640602e+01,  1.3040030e+02,  1.1091248e+02,  0.0000000e+00
 1.1500000e-02,  1.7210022e-01,  3.8120998e+01,  1.2276190e+02,  1.0463125e+02,  0.0000000e+00
 1.2000000e-02,  1.7086798e-01,  3.8908297e+01,  1.1589316e+02,  9.8933430e+01,  0.0000000e+00
 1.2500000e-02,  1.6997469e-01,  3.9653726e+01,  1.0970450e+02,  9.3741539e+01,  0.0000000e+00
 1.3000000e-02,  1.6921214e-01,  4.0470625e+01,  1.0407098e+02,  8.8991116e+01,  0.0000000e+00
 1.3500000e-02,  1.6858912e-01,  4.1491993e+01,  9.8919370e+01,  8.4628242e+01,  0.0000000e+00
 1.4000000e-02,  1.6815091e-01,  4.2497564e+01,  9.4195827e+01,  8.0607413e+01,  0.0000000e+00
 1.4500000e-02,  1.6786522e-01,  4.4013768e+01,  8.9858053e+01,  7.6889934e+01,  0.0000000e+00
 1.5000000e-02,  1.6776950e-01,  4.4747707e+01,  8.5868309e+01,  7.3442902e+01,  0.0000000e+00
 1.5500000e-02,  1.6788810e-01,  4.6073877e+01,  8.2186346e+01,  7.0238021e+01,  0.0000000e+00
 1.6000000e-02,  1.6817745e-01,  4.7891143e+01,  7.8796132e+01,  6.7250903e+01,  0.0000000e+00
 1.6500000e-02,  1.6867133e-01,  4.8684552e+01,  7.5695008e+01,  6.4460094e+01,  0.0000000e+00
 1.7000000e-02,  1.6939519e-01,  5.0121184e+01,  7.2873620e+01,  6.1847563e+01,  0.0000000e+00
 1.7500000e-02,  1.7037387e-01,  5.2640956e+01,  7.0272708e+01,  5.9396500e+01,  0.0000000e+00
 1.8000000e-02,  1.7161535e-01,  5.2566154e+01,  6.7826183e+01,  5.7093541e+01,  0.0000000e+00
 1.8500000e-02,  1.7312547e-01,  5.5271113e+01,  6.5510919e+01,  5.4924788e+01,  0.0000000e+00
 1.9000000e-02,  1.7488502e-01,  5.5456538e+01,  6.3295640e+01,  5.2880531e+01,  0.0000000e+00
 1.9500000e-02,  1.7690756e-01,  5.7880170e+01,  6.1209882e+01,  5.0949175e+01,  0.0000000e+00
 2.0000000e-02,  1.7926328e-01,  5.9028984e+01,  5.9261824e+01,  4.9123682e+01,  0.0000000e+00
 2.0500000e-02,  1.8198480e-01,  6.1067152e+01,  5.7468807e+01,  4.7394003e+01,  0.0000000e+00
 2.1000000e-02,  1.8506826e-01,  6.1294813e+01,  5.5831917e+01,  4.5755080e+01,  0.0000000e+00
 2.1500000e-02,  1.8851310e-01,  6.4113692e+01,  5.4358842e+01,  4.4198448e+01,  0.0000000e+00
