 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  1.3233297e+02,  3.2572841e+01,  0.0000000e+00,  9.1520589e+01,  0.0000000e+00,  2.6989600e-01
       1,  2.6205178e+02,  0.0000000e+00,  0.0000000e+00,  1.4596000e-02,  2.1674676e+02,  3.1616443e+01
       2,  1.1214635e+02,  0.0000000e+00,  0.0000000e+00,  1.4277000e-02,  7.3738520e+01,  3.1362609e+01
       3,  1.1112981e+02,  0.0000000e+00,  0.0000000e+00,  1.3321000e-02,  7.1054262e+01,  3.2887735e+01
       4,  1.0565229e+02,  0.0000000e+00,  0.0000000e+00,  1.4736000e-02,  6.4166316e+01,  3.4277215e+01
       5,  9.5009955e+01,  0.0000000e+00,  0.0000000e+00,  1.3195000e-02,  5.6199959e+01,  3.1397282e+01
       6,  9.4265180e+01,  0.0000000e+00,  0.0000000e+00,  1.3222000e-02,  5.4016955e+01,  3.2532201e+01
       7,  8.6061054e+01,  0.0000000e+00,  0.0000000e+00,  1.3183000e-02,  4.6418770e+01,  3.3065300e+01
       8,  8.3845307e+01,  0.0000000e+00,  0.0000000e+00,  1.3385000e-02,  4.3258202e+01,  3.3392471e+01
       9,  8.3578782e+01,  0.0000000e+00,  0.0000000e+00,  1.3304000e-02,  4.2442158e+01,  3.3161613e+01
      10,  7.8285480e+01,  0.0000000e+00,  0.0000000e+00,  1.3221000e-02,  3.7203933e+01,  3.3331458e+01
      11,  7.1481641e+01,  0.0000000e+00,  0.0000000e+00,  1.3062000e-02,  3.1637949e+01,  3.2765249e+01
      12,  7.0550222e+01,  0.0000000e+00,  0.0000000e+00,  1.3164000e-02,  2.9192570e+01,  3.3446001e+01
      13,  7.1704904e+01,  0.0000000e+00,  0.0000000e+00,  1.3222000e-02,  2.9442386e+01,  3.5388569e+01
      14,  7.1210738e+01,  0.0000000e+00,  0.0000000e+00,  1.3241000e-02,  3.0853970e+01,  3.3408363e+01
      15,  7.0358986e+01,  0.0000000e+00,  0.0000000e+00,  1.3174000e-02,  2.9749342e+01,  3.3010160e+01
      16,  6.8179984e+01,  0.0000000e+00,  0.0000000e+00,  1.3255000e-02,  2.6839971e+01,  3.3709678e+01
      17,  7.1544893e+01,  0.0000000e+00,  0.0000000e+00,  1.3189000e-02,  2.9075286e+01,  3.4481080e+01
      18,  7.1355962e+01,  0.0000000e+00,  0.0000000e+00,  1.3203000e-02,  2.8490050e+01,  3.4781640e+01
      19,  7.0953339e+01,  0.0000000e+00,  0.0000000e+00,  1.3249000e-02,  2.9701285e+01,  3.3806183e+01
      20,  7.0813039e+01,  0.0000000e+00,  0.0000000e+00,  1.3176000e-02,  3.0278619e+01,  3.3101679e+01
      21,  7.0623151e+01,  0.0000000e+00,  0.0000000e+00,  1.3310000e-02,  2.8607231e+01,  3.4281200e+01
      22,  6.9117844e+01,  0.0000000e+00,  0.0000000e+00,  1.3272000e-02,  2.7246488e+01,  3.5167585e+01
      23,  7.0273400e+01,  0.0000000e+00,  0.0000000e+00,  1.3167000e-02,  2.7941456e+01,  3.5530279e+01
      24,  7.0004552e+01,  0.0000000e+00,  0.0000000e+00,  1.3201000e-02,  2.7131814e+01,  3.5490796e+01
      25,  6.8379809e+01,  0.0000000e+00,  0.0000000e+00,  1.3135000e-02,  2.6512833e+01,  3.4084031e+01
      26,  7.0346405e+01,  0.0000000e+00,  0.0000000e+00,  1.3268000e-02,  2.8733238e+01,  3.3860974e+01
      27,  7.0472630e+01,  0.0000000e+00,  0.0000000e+00,  1.3270000e-02,  2.9120094e+01,  3.3724821e+01
      28,  6.9152164e+01,  0.0000000e+00,  0.0000000e+00,  1.3191000e-02,  2.8172285e+01,  3.4317972e+01
      29,  6.9003019e+01,  0.0000000e+00,  0.0000000e+00,  1.3190000e-02,  2.7852936e+01,  3.4045618e+01
      30,  6.8882253e+01,  0.0000000e+00,  0.0000000e+00,  1.3286000e-02,  2.8321129e+01,  3.3854292e+01
      31,  6.8938920e+01,  0.0000000e+00,  0.0000000e+00,  1.3275000e-02,  2.7699424e+01,  3.3808931e+01
      32,  6.7285840e+01,  0.0000000e+00,  0.0000000e+00,  1.3209000e-02,  2.7526309e+01,  3.2729432e+01
      33,  6.9115121e+01,  0.0000000e+00,  0.0000000e+00,  1.3211000e-02,  2.8764869e+01,  3.2826042e+01
      34,  6.8977027e+01,  0.0000000e+00,  0.0000000e+00,  1.3227000e-02,  2.8495141e+01,  3.3419445e+01
      35,  6.8207915e+01,  0.0000000e+00,  0.0000000e+00,  1.3154000e-02,  2.8266240e+01,  3.2325317e+01
      36,  6.8460155e+01,  0.0000000e+00,  0.0000000e+00,  1.3263000e-02,  2.7213556e+01,  3.3003170e+01
      37,  6.9242506e+01,  0.0000000e+00,  0.0000000e+00,  1.3242000e-02,  2.8572336e+01,  3.2925917e+01
      38,  7.1217885e+01,  0.0000000e+00,  0.0000000e+00,  1.3172000e-02,  3.1036929e+01,  3.2858224e+01
      39,  6.9157033e+01,  0.0000000e+00,  0.0000000e+00,  1.3120000e-02,  2.9084360e+01,  3.2236787e+01
      40,  6.9302197e+01,  0.0000000e+00,  0.0000000e+00,  1.3201000e-02,  2.8300561e+01,  3.3003742e+01
      41,  6.9833535e+01,  0.0000000e+00,  0.0000000e+00,  1.3347000e-02,  2.9274838e+01,  3.3655231e+01
      42,  6.7008238e+01,  0.0000000e+00,  0.0000000e+00,  1.3130000e-02,  2.7501421e+01,  3.2403043e+01
      43,  6.7806672e+01,  0.0000000e+00,  0.0000000e+00,  1.3283000e-02,  2.8300277e+01,  3.2255784e+01
      44,  6.8504071e+01,  0.0000000e+00,  0.0000000e+00,  1.3231000e-02,  2.8584452e+01,  3.3078897e+01
      45,  6.6751978e+01,  0.0000000e+00,  0.0000000e+00,  1.3267000e-02,  2.6151949e+01,  3.3440294e+01
      46,  6.8204982e+01,  0.0000000e+00,  0.0000000e+00,  1.3313000e-02,  2.7666745e+01,  3.2784956e+01
