 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  4.5363893e+01,  4.2174032e+01,  0.0000000e+00,  3.4000000e-05,  0.0000000e+00,  0.0000000e+00
       1,  3.6272605e+02,  0.0000000e+00,  0.0000000e+00,  1.7275400e-01,  3.5105138e+02,  6.3169050e+00
       2,  2.6894063e+01,  0.0000000e+00,  0.0000000e+00,  1.5422200e-01,  1.3218153e+01,  7.1955080e+00
       3,  2.3519028e+01,  0.0000000e+00,  0.0000000e+00,  1.5324300e-01,  9.0402170e+00,  7.9894570e+00
       4,  2.2060466e+01,  0.0000000e+00,  0.0000000e+00,  1.5353400e-01,  7.6069350e+00,  8.0106420e+00
       5,  2.1033498e+01,  0.0000000e+00,  0.0000000e+00,  1.5529800e-01,  6.9205980e+00,  7.6527060e+00
       6,  2.1030609e+01,  0.0000000e+00,  0.0000000e+00,  1.5647900e-01,  6.9259360e+00,  7.6425360e+00
       7,  2.1133885e+01,  0.0000000e+00,  0.0000000e+00,  1.5515100e-01,  6.7994880e+00,  7.8848890e+00
       8,  2.1309530e+01,  0.0000000e+00,  0.0000000e+00,  1.5528400e-01,  6.7965640e+00,  8.0678010e+00
       9,  2.0968668e+01,  0.0000000e+00,  0.0000000e+00,  1.5485600e-01,  6.6985950e+00,  7.8274820e+00
      10,  2.1020843e+01,  0.0000000e+00,  0.0000000e+00,  1.5561000e-01,  6.7474440e+00,  7.8367790e+00
      11,  2.0806195e+01,  0.0000000e+00,  0.0000000e+00,  1.5534000e-01,  6.7155400e+00,  7.6182590e+00
      12,  2.0871116e+01,  0.0000000e+00,  0.0000000e+00,  1.5650200e-01,  6.6201260e+00,  7.6129440e+00
      13,  2.0881717e+01,  0.0000000e+00,  0.0000000e+00,  1.5528800e-01,  6.6355280e+00,  7.6176280e+00
      14,  2.0901746e+01,  0.0000000e+00,  0.0000000e+00,  1.5549300e-01,  6.6470970e+00,  7.6149470e+00
      15,  2.0574487e+01,  0.0000000e+00,  0.0000000e+00,  1.5585500e-01,  6.3380410e+00,  7.6158650e+00
      16,  2.0582914e+01,  0.0000000e+00,  0.0000000e+00,  1.5531600e-01,  6.3431410e+00,  7.6077670e+00
      17,  2.0580193e+01,  0.0000000e+00,  0.0000000e+00,  1.5533200e-01,  6.3372630e+00,  7.6038460e+00
      18,  2.0546748e+01,  0.0000000e+00,  0.0000000e+00,  1.5640100e-01,  6.3227110e+00,  7.6049770e+00
      19,  2.0548224e+01,  0.0000000e+00,  0.0000000e+00,  1.5535900e-01,  6.3218230e+00,  7.6057370e+00
      20,  1.9728620e+01,  0.0000000e+00,  0.0000000e+00,  1.5597300e-01,  5.4875640e+00,  7.6151590e+00
      21,  2.0280655e+01,  0.0000000e+00,  0.0000000e+00,  1.5533200e-01,  6.0669490e+00,  7.6024600e+00
      22,  1.9576692e+01,  0.0000000e+00,  0.0000000e+00,  1.5781100e-01,  5.3556730e+00,  7.6075300e+00
      23,  2.0267600e+01,  0.0000000e+00,  0.0000000e+00,  1.5593300e-01,  6.0256570e+00,  7.6092940e+00
      24,  1.9546010e+01,  0.0000000e+00,  0.0000000e+00,  1.5725300e-01,  5.3345480e+00,  7.6086170e+00
      25,  2.0229214e+01,  0.0000000e+00,  0.0000000e+00,  1.5607500e-01,  6.0082150e+00,  7.6040260e+00
      26,  1.9415728e+01,  0.0000000e+00,  0.0000000e+00,  1.5551400e-01,  5.1647470e+00,  7.6100950e+00
      27,  1.9749773e+01,  0.0000000e+00,  0.0000000e+00,  1.5555100e-01,  5.5268700e+00,  7.6077990e+00
      28,  1.9588885e+01,  0.0000000e+00,  0.0000000e+00,  1.5785800e-01,  5.3294650e+00,  7.6297650e+00
      29,  1.9736712e+01,  0.0000000e+00,  0.0000000e+00,  1.5711000e-01,  5.3718330e+00,  7.6878160e+00
      30,  1.9715712e+01,  0.0000000e+00,  0.0000000e+00,  1.5798500e-01,  5.3670890e+00,  7.6871380e+00
      31,  1.9719462e+01,  0.0000000e+00,  0.0000000e+00,  1.5715600e-01,  5.3641750e+00,  7.6859450e+00
      32,  1.9850220e+01,  0.0000000e+00,  0.0000000e+00,  1.5701300e-01,  5.4743240e+00,  7.7077990e+00
      33,  1.9393985e+01,  0.0000000e+00,  0.0000000e+00,  1.5763700e-01,  5.0533010e+00,  7.6854310e+00
      34,  1.9402680e+01,  0.0000000e+00,  0.0000000e+00,  1.5716800e-01,  5.0574580e+00,  7.6859370e+00
      35,  1.9343889e+01,  0.0000000e+00,  0.0000000e+00,  1.5713000e-01,  4.9779080e+00,  7.6960460e+00
      36,  1.9595742e+01,  0.0000000e+00,  0.0000000e+00,  1.5720000e-01,  5.2570200e+00,  7.6849340e+00
      37,  1.8904240e+01,  0.0000000e+00,  0.0000000e+00,  1.5713400e-01,  4.5568540e+00,  7.6855080e+00
