 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  4.2359492e+01,  3.9826778e+01,  0.0000000e+00,  2.7000000e-05,  0.0000000e+00,  0.0000000e+00
       1,  2.0047724e+02,  0.0000000e+00,  0.0000000e+00,  1.2220500e-01,  1.9192990e+02,  4.7070710e+00
       2,  1.9914087e+01,  0.0000000e+00,  0.0000000e+00,  1.1022300e-01,  9.9648770e+00,  5.2724970e+00
       3,  1.7177129e+01,  0.0000000e+00,  0.0000000e+00,  1.1037100e-01,  6.6676840e+00,  5.8351670e+00
       4,  1.5661986e+01,  0.0000000e+00,  0.0000000e+00,  1.1013800e-01,  5.1816020e+00,  5.8213660e+00
       5,  1.5125083e+01,  0.0000000e+00,  0.0000000e+00,  1.1063100e-01,  4.8904140e+00,  5.5772090e+00
       6,  1.4922626e+01,  0.0000000e+00,  0.0000000e+00,  1.1037200e-01,  4.7138530e+00,  5.5647020e+00
       7,  1.4982171e+01,  0.0000000e+00,  0.0000000e+00,  1.1046300e-01,  4.6248970e+00,  5.7201660e+00
       8,  1.4786269e+01,  0.0000000e+00,  0.0000000e+00,  1.1087400e-01,  4.2961700e+00,  5.8603800e+00
       9,  1.4617257e+01,  0.0000000e+00,  0.0000000e+00,  1.1176600e-01,  4.2817440e+00,  5.7067010e+00
      10,  1.4605661e+01,  0.0000000e+00,  0.0000000e+00,  1.1046700e-01,  4.2792400e+00,  5.7055370e+00
      11,  1.4507210e+01,  0.0000000e+00,  0.0000000e+00,  1.1045300e-01,  4.1929270e+00,  5.7016620e+00
      12,  1.4466562e+01,  0.0000000e+00,  0.0000000e+00,  1.1060200e-01,  4.1723410e+00,  5.5511040e+00
      13,  1.4473812e+01,  0.0000000e+00,  0.0000000e+00,  1.1076700e-01,  4.1813780e+00,  5.5508730e+00
      14,  1.4492382e+01,  0.0000000e+00,  0.0000000e+00,  1.1044600e-01,  4.1964840e+00,  5.5524100e+00
      15,  1.4484602e+01,  0.0000000e+00,  0.0000000e+00,  1.1081100e-01,  4.1900530e+00,  5.5497880e+00
      16,  1.4467937e+01,  0.0000000e+00,  0.0000000e+00,  1.1520900e-01,  4.1704090e+00,  5.5498290e+00
      17,  1.4352420e+01,  0.0000000e+00,  0.0000000e+00,  1.1054100e-01,  3.9048640e+00,  5.7003550e+00
      18,  1.4348781e+01,  0.0000000e+00,  0.0000000e+00,  1.1052900e-01,  3.9029210e+00,  5.7005400e+00
      19,  1.4336870e+01,  0.0000000e+00,  0.0000000e+00,  1.1036700e-01,  3.8962880e+00,  5.7019240e+00
      20,  1.4454828e+01,  0.0000000e+00,  0.0000000e+00,  1.1048700e-01,  4.0124900e+00,  5.7015320e+00
      21,  1.4525964e+01,  0.0000000e+00,  0.0000000e+00,  1.1039700e-01,  4.0842670e+00,  5.7010330e+00
      22,  1.4362793e+01,  0.0000000e+00,  0.0000000e+00,  1.1079700e-01,  3.9186240e+00,  5.7015120e+00
      23,  1.4366438e+01,  0.0000000e+00,  0.0000000e+00,  1.1178200e-01,  3.9232540e+00,  5.7006400e+00
      24,  1.4205471e+01,  0.0000000e+00,  0.0000000e+00,  1.1053900e-01,  3.9156210e+00,  5.5485130e+00
      25,  1.4155447e+01,  0.0000000e+00,  0.0000000e+00,  1.1038900e-01,  3.8634530e+00,  5.5487590e+00
      26,  1.3734807e+01,  0.0000000e+00,  0.0000000e+00,  1.1038900e-01,  3.4489750e+00,  5.5488860e+00
      27,  1.4149112e+01,  0.0000000e+00,  0.0000000e+00,  1.1040600e-01,  3.8584740e+00,  5.5499140e+00
      28,  1.3700804e+01,  0.0000000e+00,  0.0000000e+00,  1.1044600e-01,  3.4099870e+00,  5.5514180e+00
      29,  1.3703934e+01,  0.0000000e+00,  0.0000000e+00,  1.1045000e-01,  3.4143960e+00,  5.5502520e+00
      30,  1.3687310e+01,  0.0000000e+00,  0.0000000e+00,  1.1063900e-01,  3.3994620e+00,  5.5500220e+00
      31,  1.3693566e+01,  0.0000000e+00,  0.0000000e+00,  1.1041900e-01,  3.4068510e+00,  5.5507410e+00
      32,  1.3694207e+01,  0.0000000e+00,  0.0000000e+00,  1.1933300e-01,  3.3960070e+00,  5.5515150e+00
      33,  1.3336208e+01,  0.0000000e+00,  0.0000000e+00,  1.1057500e-01,  3.0478210e+00,  5.5491330e+00
      34,  1.3701956e+01,  0.0000000e+00,  0.0000000e+00,  1.1044800e-01,  3.4137090e+00,  5.5493440e+00
      35,  1.3320950e+01,  0.0000000e+00,  0.0000000e+00,  1.1121200e-01,  3.0335800e+00,  5.5487110e+00
      36,  1.3183851e+01,  0.0000000e+00,  0.0000000e+00,  1.1083900e-01,  2.8955210e+00,  5.5486740e+00
      37,  1.3523234e+01,  0.0000000e+00,  0.0000000e+00,  1.1034900e-01,  3.2363400e+00,  5.5484690e+00
      38,  1.3174046e+01,  0.0000000e+00,  0.0000000e+00,  1.1138500e-01,  2.8869990e+00,  5.5483790e+00
      39,  1.3309213e+01,  0.0000000e+00,  0.0000000e+00,  1.1181100e-01,  3.0203560e+00,  5.5491660e+00
      40,  1.3084283e+01,  0.0000000e+00,  0.0000000e+00,  1.1046200e-01,  2.7981520e+00,  5.5483340e+00
      41,  1.3251356e+01,  0.0000000e+00,  0.0000000e+00,  1.1038600e-01,  2.9655220e+00,  5.5483000e+00
      42,  1.3660481e+01,  0.0000000e+00,  0.0000000e+00,  1.1048500e-01,  3.3742870e+00,  5.5486870e+00
      43,  1.3183438e+01,  0.0000000e+00,  0.0000000e+00,  1.1039500e-01,  2.8951630e+00,  5.5487680e+00
      44,  1.3388901e+01,  0.0000000e+00,  0.0000000e+00,  1.1041600e-01,  3.1019290e+00,  5.5484260e+00
      45,  1.3327175e+01,  0.0000000e+00,  0.0000000e+00,  1.1041900e-01,  3.0386120e+00,  5.5483470e+00
      46,  1.3793922e+01,  0.0000000e+00,  0.0000000e+00,  1.1048700e-01,  3.3799520e+00,  5.5486510e+00
      47,  1.3792070e+01,  0.0000000e+00,  0.0000000e+00,  1.1046800e-01,  3.0037130e+00,  5.5487410e+00
      48,  1.4309381e+01,  0.0000000e+00,  0.0000000e+00,  1.1147000e-01,  3.5181310e+00,  5.5483540e+00
      49,  1.4275563e+01,  0.0000000e+00,  0.0000000e+00,  1.1040400e-01,  3.4878750e+00,  5.5492330e+00
      50,  1.4289301e+01,  0.0000000e+00,  0.0000000e+00,  1.1052900e-01,  3.5029700e+00,  5.5484020e+00
      51,  1.4085749e+01,  0.0000000e+00,  0.0000000e+00,  1.1026100e-01,  3.2946970e+00,  5.5505300e+00
      52,  1.4445440e+01,  0.0000000e+00,  0.0000000e+00,  1.1036600e-01,  3.6587560e+00,  5.5480170e+00
      53,  1.4289878e+01,  0.0000000e+00,  0.0000000e+00,  1.1103600e-01,  3.4989350e+00,  5.5488030e+00
      54,  1.4446891e+01,  0.0000000e+00,  0.0000000e+00,  1.1440400e-01,  3.6547620e+00,  5.5481100e+00
      55,  1.4447537e+01,  0.0000000e+00,  0.0000000e+00,  1.1054000e-01,  3.5074360e+00,  5.6994320e+00
      56,  1.4260045e+01,  0.0000000e+00,  0.0000000e+00,  1.1042300e-01,  3.3204020e+00,  5.7003760e+00
      57,  1.4312852e+01,  0.0000000e+00,  0.0000000e+00,  1.1044500e-01,  3.3750320e+00,  5.7009780e+00
      58,  1.4398162e+01,  0.0000000e+00,  0.0000000e+00,  1.1040400e-01,  3.4560620e+00,  5.6989050e+00
      59,  1.4447385e+01,  0.0000000e+00,  0.0000000e+00,  1.1035000e-01,  3.5051730e+00,  5.7005140e+00
      60,  1.4552716e+01,  0.0000000e+00,  0.0000000e+00,  1.1030800e-01,  3.4597290e+00,  5.8518630e+00
      61,  1.4597605e+01,  0.0000000e+00,  0.0000000e+00,  1.1033800e-01,  3.5043160e+00,  5.8526960e+00
