t, velocity, pressure, k, omega, wall_distance
 1.0000000e-03,  1.0471630e+01,  1.0000000e+03,  9.2800000e+02,  9.9999981e+02,  1.0000000e+03
 2.0000000e-03,  5.6465805e-01,  1.4730300e+05,  5.0581611e+03,  8.2314340e+02,  0.0000000e+00
 3.0000000e-03,  2.3901606e-01,  1.8883986e+03,  2.7743749e+03,  7.1854505e+02,  0.0000000e+00
 4.0000000e-03,  1.8353870e-01,  3.0872138e+02,  1.6139868e+03,  5.9768308e+02,  0.0000000e+00
 5.0000000e-03,  1.6216618e-01,  3.2385891e+01,  1.0087549e+03,  4.8183956e+02,  0.0000000e+00
 6.0000000e-03,  1.4998520e-01,  1.4844232e+01,  6.7681644e+02,  3.8559147e+02,  0.0000000e+00
 7.0000000e-03,  1.4200952e-01,  1.4146566e+01,  4.8086294e+02,  3.1175645e+02,  0.0000000e+00
 8.0000000e-03,  1.3606408e-01,  1.4439385e+01,  3.5468321e+02,  2.5669991e+02,  0.0000000e+00
 9.0000000e-03,  1.3133871e-01,  1.4350875e+01,  2.6862819e+02,  2.1558505e+02,  0.0000000e+00
 1.0000000e-02,  1.2755846e-01,  1.4053018e+01,  2.1536668e+02,  1.8441614e+02,  0.0000000e+00
 1.1000000e-02,  1.2434199e-01,  1.3545840e+01,  1.8536342e+02,  1.6031815e+02,  0.0000000e+00
 1.2000000e-02,  1.2157673e-01,  1.3066819e+01,  1.6746733e+02,  1.4130850e+02,  0.0000000e+00
 1.3000000e-02,  1.1918068e-01,  1.2597862e+01,  1.5410537e+02,  1.2602712e+02,  0.0000000e+00
 1.4000000e-02,  1.1696354e-01,  1.2142017e+01,  1.4242699e+02,  1.1353134e+02,  0.0000000e+00
 1.5000000e-02,  1.1495506e-01,  1.1735288e+01,  1.3200760e+02,  1.0315694e+02,  0.0000000e+00
 1.6000000e-02,  1.1313293e-01,  1.1337563e+01,  1.2298796e+02,  9.4427207e+01,  0.0000000e+00
 1.7000000e-02,  1.1139903e-01,  1.1013637e+01,  1.1545858e+02,  8.6993578e+01,  0.0000000e+00
 1.8000000e-02,  1.0985717e-01,  1.0772964e+01,  1.0925780e+02,  8.0596564e+01,  0.0000000e+00
 1.9000000e-02,  1.0849962e-01,  1.0556365e+01,  1.0398903e+02,  7.5039743e+01,  0.0000000e+00
 2.0000000e-02,  1.0724412e-01,  1.0459460e+01,  9.9224530e+01,  7.0172164e+01,  0.0000000e+00
 2.1000000e-02,  1.0590332e-01,  1.0376511e+01,  9.4647604e+01,  6.5876216e+01,  0.0000000e+00
 2.2000000e-02,  1.0465445e-01,  1.0288344e+01,  9.0091613e+01,  6.2059083e+01,  0.0000000e+00
 2.3000000e-02,  1.0344270e-01,  1.0166158e+01,  8.5486091e+01,  5.8646642e+01,  0.0000000e+00
 2.4000000e-02,  1.0225523e-01,  9.9958119e+00,  8.0810455e+01,  5.5579056e+01,  0.0000000e+00
 2.5000000e-02,  1.0102137e-01,  9.9392025e+00,  7.6076879e+01,  5.2807544e+01,  0.0000000e+00
 2.6000000e-02,  9.9812869e-02,  9.9284020e+00,  7.1307837e+01,  5.0291962e+01,  0.0000000e+00
 2.7000000e-02,  9.8738294e-02,  9.9227918e+00,  6.6536680e+01,  4.7998996e+01,  0.0000000e+00
 2.8000000e-02,  9.7725923e-02,  9.7814595e+00,  6.1802754e+01,  4.5900790e+01,  0.0000000e+00
 2.9000000e-02,  9.6813909e-02,  9.6347616e+00,  5.7148053e+01,  4.3973887e+01,  0.0000000e+00
 3.0000000e-02,  9.5935909e-02,  9.4845975e+00,  5.2618061e+01,  4.2198403e+01,  0.0000000e+00
 3.1000000e-02,  9.5021899e-02,  9.3533846e+00,  4.8255265e+01,  4.0557382e+01,  0.0000000e+00
 3.2000000e-02,  9.4115059e-02,  9.1919808e+00,  4.4096801e+01,  3.9036284e+01,  0.0000000e+00
 3.3000000e-02,  9.3210945e-02,  9.0568009e+00,  4.0174568e+01,  3.7622572e+01,  0.0000000e+00
 3.4000000e-02,  9.2319995e-02,  8.8578187e+00,  3.6513708e+01,  3.6305384e+01,  0.0000000e+00
 3.5000000e-02,  9.1473546e-02,  8.7042857e+00,  3.3131448e+01,  3.5075264e+01,  0.0000000e+00
