 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  2.0880700e+01,  2.0264924e+01,  0.0000000e+00,  2.2000000e-05,  0.0000000e+00,  0.0000000e+00
       1,  1.7856984e+01,  0.0000000e+00,  0.0000000e+00,  2.1346000e-02,  1.6103288e+01,  9.2627300e-01
       2,  4.2181670e+00,  0.0000000e+00,  0.0000000e+00,  2.0639000e-02,  2.1822290e+00,  1.0259960e+00
       3,  3.4016710e+00,  0.0000000e+00,  0.0000000e+00,  1.9333000e-02,  1.3219960e+00,  1.0728590e+00
       4,  3.1645470e+00,  0.0000000e+00,  0.0000000e+00,  1.9196000e-02,  1.0678400e+00,  1.0920890e+00
       5,  2.8569540e+00,  0.0000000e+00,  0.0000000e+00,  1.9158000e-02,  7.5477900e-01,  1.0937940e+00
       6,  2.7858480e+00,  0.0000000e+00,  0.0000000e+00,  1.9185000e-02,  6.9394700e-01,  1.0855260e+00
       7,  2.7400050e+00,  0.0000000e+00,  0.0000000e+00,  1.9261000e-02,  6.5989600e-01,  1.0720830e+00
       8,  2.7237380e+00,  0.0000000e+00,  0.0000000e+00,  1.9164000e-02,  6.4621900e-01,  1.0668470e+00
       9,  2.7172010e+00,  0.0000000e+00,  0.0000000e+00,  1.9133000e-02,  6.4670500e-01,  1.0638710e+00
      10,  2.7111480e+00,  0.0000000e+00,  0.0000000e+00,  1.9167000e-02,  6.4480400e-01,  1.0625040e+00
      11,  2.7105880e+00,  0.0000000e+00,  0.0000000e+00,  1.9128000e-02,  6.3916900e-01,  1.0657540e+00
      12,  2.6344130e+00,  0.0000000e+00,  0.0000000e+00,  1.9197000e-02,  6.1917200e-01,  1.0058790e+00
      13,  2.6209440e+00,  0.0000000e+00,  0.0000000e+00,  1.9183000e-02,  6.0583100e-01,  1.0063820e+00
      14,  2.6344760e+00,  0.0000000e+00,  0.0000000e+00,  1.9144000e-02,  6.1845500e-01,  1.0081200e+00
      15,  2.6196980e+00,  0.0000000e+00,  0.0000000e+00,  1.9220000e-02,  5.8472900e-01,  1.0081790e+00
      16,  2.6364400e+00,  0.0000000e+00,  0.0000000e+00,  1.9304000e-02,  5.7006200e-01,  1.0616760e+00
      17,  2.6312030e+00,  0.0000000e+00,  0.0000000e+00,  1.9158000e-02,  5.6534900e-01,  1.0612110e+00
      18,  2.6356450e+00,  0.0000000e+00,  0.0000000e+00,  1.9183000e-02,  5.6527300e-01,  1.0620830e+00
      19,  2.6469720e+00,  0.0000000e+00,  0.0000000e+00,  1.9189000e-02,  5.6269500e-01,  1.0742080e+00
      20,  2.6339650e+00,  0.0000000e+00,  0.0000000e+00,  1.9203000e-02,  5.6501600e-01,  1.0614770e+00
      21,  2.6335260e+00,  0.0000000e+00,  0.0000000e+00,  1.9151000e-02,  5.6232000e-01,  1.0638730e+00
      22,  2.6315340e+00,  0.0000000e+00,  0.0000000e+00,  1.9204000e-02,  5.6325300e-01,  1.0623470e+00
      23,  2.6330190e+00,  0.0000000e+00,  0.0000000e+00,  1.9300000e-02,  5.6133100e-01,  1.0640180e+00
      24,  2.6308180e+00,  0.0000000e+00,  0.0000000e+00,  2.0701000e-02,  5.6075200e-01,  1.0623480e+00
      25,  2.6331280e+00,  0.0000000e+00,  0.0000000e+00,  2.0989000e-02,  5.6107500e-01,  1.0653470e+00
      26,  2.6278180e+00,  0.0000000e+00,  0.0000000e+00,  1.9182000e-02,  5.5840300e-01,  1.0621390e+00
      27,  2.6299520e+00,  0.0000000e+00,  0.0000000e+00,  1.9287000e-02,  5.5908900e-01,  1.0639370e+00
      28,  2.6286590e+00,  0.0000000e+00,  0.0000000e+00,  1.9209000e-02,  5.5670900e-01,  1.0616180e+00
      29,  2.6280990e+00,  0.0000000e+00,  0.0000000e+00,  1.9277000e-02,  5.5724800e-01,  1.0635540e+00
      30,  2.6389320e+00,  0.0000000e+00,  0.0000000e+00,  1.9167000e-02,  5.6521000e-01,  1.0622790e+00
      31,  2.6256530e+00,  0.0000000e+00,  0.0000000e+00,  1.9237000e-02,  5.4721400e-01,  1.0652350e+00
      32,  2.6166880e+00,  0.0000000e+00,  0.0000000e+00,  1.9161000e-02,  5.4675300e-01,  1.0619130e+00
      33,  2.6162890e+00,  0.0000000e+00,  0.0000000e+00,  1.9179000e-02,  5.4345000e-01,  1.0626370e+00
      34,  2.6157880e+00,  0.0000000e+00,  0.0000000e+00,  1.9208000e-02,  5.3976600e-01,  1.0668700e+00
      35,  2.6116630e+00,  0.0000000e+00,  0.0000000e+00,  1.9178000e-02,  5.4131300e-01,  1.0627150e+00
      36,  2.6080670e+00,  0.0000000e+00,  0.0000000e+00,  1.9161000e-02,  5.3759400e-01,  1.0630260e+00
      37,  2.6242180e+00,  0.0000000e+00,  0.0000000e+00,  2.1036000e-02,  5.3652200e-01,  1.0629720e+00
      38,  2.6162400e+00,  0.0000000e+00,  0.0000000e+00,  1.9186000e-02,  5.3613900e-01,  1.0625120e+00
      39,  2.6079080e+00,  0.0000000e+00,  0.0000000e+00,  1.9248000e-02,  5.3670100e-01,  1.0628290e+00
      40,  2.6211080e+00,  0.0000000e+00,  0.0000000e+00,  1.9192000e-02,  5.3780200e-01,  1.0726910e+00
      41,  2.6071860e+00,  0.0000000e+00,  0.0000000e+00,  2.4319000e-02,  5.3092100e-01,  1.0613320e+00
      42,  2.6138130e+00,  0.0000000e+00,  0.0000000e+00,  1.9330000e-02,  5.2975100e-01,  1.0678140e+00
