t, velocity, pressure, k, omega, wall_distance
 5.0000000e-04,  2.1163710e+01,  2.0000000e+03,  1.8560005e+03,  1.9999937e+03,  2.0000000e+03
 1.0000000e-03,  1.2898835e+00,  7.4878807e+04,  5.0577630e+03,  1.4060172e+03,  0.0000000e+00
 1.5000000e-03,  4.6233578e-01,  3.6595087e+04,  2.9757478e+03,  1.1625418e+03,  0.0000000e+00
 2.0000000e-03,  3.3344078e-01,  7.4035742e+02,  1.8847688e+03,  9.3371223e+02,  0.0000000e+00
 2.5000000e-03,  2.7018273e-01,  1.0574634e+02,  1.2850669e+03,  7.4569197e+02,  0.0000000e+00
 3.0000000e-03,  2.5669725e-01,  5.9446659e+01,  9.3380105e+02,  6.0267727e+02,  0.0000000e+00
 3.5000000e-03,  2.4852411e-01,  5.1416882e+01,  7.1343292e+02,  4.9695052e+02,  0.0000000e+00
 4.0000000e-03,  2.4102395e-01,  4.8436589e+01,  5.6581486e+02,  4.1803231e+02,  0.0000000e+00
 4.5000000e-03,  2.3490379e-01,  4.2175378e+01,  4.6100424e+02,  3.5798225e+02,  0.0000000e+00
 5.0000000e-03,  2.2962143e-01,  3.9095343e+01,  3.8289987e+02,  3.1133756e+02,  0.0000000e+00
 5.5000000e-03,  2.2480120e-01,  3.6813669e+01,  3.2255636e+02,  2.7436910e+02,  0.0000000e+00
 6.0000000e-03,  2.2060158e-01,  3.5133760e+01,  2.7487696e+02,  2.4450712e+02,  0.0000000e+00
 6.5000000e-03,  2.1668895e-01,  3.3784685e+01,  2.3681872e+02,  2.1991037e+02,  0.0000000e+00
 7.0000000e-03,  2.1297107e-01,  3.1703603e+01,  2.0637181e+02,  1.9941674e+02,  0.0000000e+00
 7.5000000e-03,  2.0937718e-01,  3.0019715e+01,  1.8202432e+02,  1.8208451e+02,  0.0000000e+00
 8.0000000e-03,  2.0584025e-01,  2.8356637e+01,  1.6252040e+02,  1.6725594e+02,  0.0000000e+00
 8.5000000e-03,  2.0238402e-01,  2.7585343e+01,  1.4680560e+02,  1.5443482e+02,  0.0000000e+00
 9.0000000e-03,  1.9907561e-01,  2.6768274e+01,  1.3401675e+02,  1.4324443e+02,  0.0000000e+00
 9.5000000e-03,  1.9591558e-01,  2.6333087e+01,  1.2346782e+02,  1.3339665e+02,  0.0000000e+00
 1.0000000e-02,  1.9284655e-01,  2.5866501e+01,  1.1464009e+02,  1.2466496e+02,  0.0000000e+00
 1.0500000e-02,  1.8988959e-01,  2.5929030e+01,  1.0714538e+02,  1.1687059e+02,  0.0000000e+00
 1.1000000e-02,  1.8716792e-01,  2.4895168e+01,  1.0069817e+02,  1.0987181e+02,  0.0000000e+00
 1.1500000e-02,  1.8456238e-01,  2.4659799e+01,  9.5084876e+01,  1.0355288e+02,  0.0000000e+00
 1.2000000e-02,  1.8208586e-01,  2.4109455e+01,  9.0145027e+01,  9.7819541e+01,  0.0000000e+00
 1.2500000e-02,  1.7968834e-01,  2.3438452e+01,  8.5758039e+01,  9.2594967e+01,  0.0000000e+00
 1.3000000e-02,  1.7736333e-01,  2.3145696e+01,  8.1828518e+01,  8.7814071e+01,  0.0000000e+00
 1.3500000e-02,  1.7510614e-01,  2.2586794e+01,  7.8282882e+01,  8.3423990e+01,  0.0000000e+00
 1.4000000e-02,  1.7287021e-01,  2.2044222e+01,  7.5064610e+01,  7.9376693e+01,  0.0000000e+00
 1.4500000e-02,  1.7066764e-01,  2.1565334e+01,  7.2127808e+01,  7.5636389e+01,  0.0000000e+00
 1.5000000e-02,  1.6849440e-01,  2.1013709e+01,  6.9434655e+01,  7.2166873e+01,  0.0000000e+00
 1.5500000e-02,  1.6633980e-01,  2.0559730e+01,  6.6954296e+01,  6.8943868e+01,  0.0000000e+00
 1.6000000e-02,  1.6422255e-01,  2.0144898e+01,  6.4661250e+01,  6.5938455e+01,  0.0000000e+00
 1.6500000e-02,  1.6214586e-01,  1.9729583e+01,  6.2534470e+01,  6.3134543e+01,  0.0000000e+00
 1.7000000e-02,  1.6009238e-01,  1.9341001e+01,  6.0555980e+01,  6.0508765e+01,  0.0000000e+00
 1.7500000e-02,  1.5807783e-01,  1.8991939e+01,  5.8708596e+01,  5.8048299e+01,  0.0000000e+00
 1.8000000e-02,  1.5611411e-01,  1.8690428e+01,  5.6977698e+01,  5.5735937e+01,  0.0000000e+00
 1.8500000e-02,  1.5421045e-01,  1.8241807e+01,  5.5352465e+01,  5.3561672e+01,  0.0000000e+00
