 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  5.9723651e+01,  2.8227032e+01,  0.0000000e+00,  2.0140281e+01,  0.0000000e+00,  4.7881000e-01
       1,  2.3324916e+02,  0.0000000e+00,  0.0000000e+00,  1.5442000e-02,  1.9015571e+02,  2.8187261e+01
       2,  1.1201860e+02,  0.0000000e+00,  0.0000000e+00,  1.4590000e-02,  7.6450824e+01,  2.8390629e+01
       3,  1.1027569e+02,  0.0000000e+00,  0.0000000e+00,  1.3398000e-02,  7.4017716e+01,  2.9035245e+01
       4,  1.0433083e+02,  0.0000000e+00,  0.0000000e+00,  1.4209000e-02,  6.5271919e+01,  3.1579311e+01
       5,  9.6179123e+01,  0.0000000e+00,  0.0000000e+00,  1.3372000e-02,  5.9828130e+01,  2.8956625e+01
       6,  8.8265736e+01,  0.0000000e+00,  0.0000000e+00,  1.3398000e-02,  5.3698950e+01,  2.7359753e+01
       7,  8.3303344e+01,  0.0000000e+00,  0.0000000e+00,  1.3398000e-02,  4.7282206e+01,  2.8826408e+01
       8,  7.8675089e+01,  0.0000000e+00,  0.0000000e+00,  1.3415000e-02,  4.3223556e+01,  2.7646181e+01
       9,  7.8543997e+01,  0.0000000e+00,  0.0000000e+00,  1.3381000e-02,  4.0846644e+01,  3.0437046e+01
      10,  7.3750904e+01,  0.0000000e+00,  0.0000000e+00,  1.3348000e-02,  3.5695615e+01,  3.0531349e+01
      11,  6.8809075e+01,  0.0000000e+00,  0.0000000e+00,  1.3280000e-02,  3.1980941e+01,  2.9271168e+01
      12,  6.8436511e+01,  0.0000000e+00,  0.0000000e+00,  1.3252000e-02,  3.2809094e+01,  2.8738999e+01
      13,  6.8016385e+01,  0.0000000e+00,  0.0000000e+00,  1.3325000e-02,  3.0105085e+01,  3.0574915e+01
      14,  6.7194554e+01,  0.0000000e+00,  0.0000000e+00,  1.3329000e-02,  2.9869591e+01,  3.0221840e+01
