t, velocity, pressure, k, omega, wall_distance
 7.0000000e-04,  1.5038901e+01,  1.4285714e+03,  1.3257143e+03,  1.4285712e+03,  1.4285714e+03
 1.4000000e-03,  7.8631658e-01,  2.1194270e+05,  5.0581059e+03,  1.0931100e+03,  0.0000000e+00
 2.1000000e-03,  3.6659329e-01,  4.1416973e+03,  2.8656163e+03,  9.2659599e+02,  0.0000000e+00
 2.8000000e-03,  2.8658337e-01,  1.5586568e+02,  1.7381565e+03,  7.5458829e+02,  0.0000000e+00
 3.5000000e-03,  2.3631375e-01,  1.1542082e+02,  1.1371485e+03,  6.0402035e+02,  0.0000000e+00
 4.2000000e-03,  2.2243462e-01,  9.4130418e+01,  7.9879418e+02,  4.8549732e+02,  0.0000000e+00
 4.9000000e-03,  2.1785360e-01,  8.6138281e+01,  5.9551606e+02,  3.9649696e+02,  0.0000000e+00
 5.6000000e-03,  2.1408445e-01,  7.5803268e+01,  4.6520705e+02,  3.3022596e+02,  0.0000000e+00
 6.3000000e-03,  2.1078973e-01,  6.9967834e+01,  3.7666759e+02,  2.8033832e+02,  0.0000000e+00
 7.0000000e-03,  2.0776140e-01,  6.3186993e+01,  3.1340864e+02,  2.4208204e+02,  0.0000000e+00
 7.7000000e-03,  2.0475296e-01,  5.7706263e+01,  2.6629406e+02,  2.1214538e+02,  0.0000000e+00
 8.4000000e-03,  2.0158679e-01,  5.5232407e+01,  2.3002575e+02,  1.8825658e+02,  0.0000000e+00
 9.1000000e-03,  1.9827550e-01,  5.0576200e+01,  2.0131494e+02,  1.6884990e+02,  0.0000000e+00
 9.8000000e-03,  1.9493758e-01,  4.8845414e+01,  1.7806081e+02,  1.5282995e+02,  0.0000000e+00
 1.0500000e-02,  1.9150099e-01,  4.5789346e+01,  1.5899788e+02,  1.3941653e+02,  0.0000000e+00
 1.1200000e-02,  1.8807341e-01,  4.4279920e+01,  1.4331156e+02,  1.2804350e+02,  0.0000000e+00
 1.1900000e-02,  1.8479748e-01,  4.2184206e+01,  1.3032754e+02,  1.1829258e+02,  0.0000000e+00
 1.2600000e-02,  1.8160533e-01,  4.0969202e+01,  1.1931514e+02,  1.0984935e+02,  0.0000000e+00
 1.3300000e-02,  1.7848308e-01,  3.9838333e+01,  1.1010548e+02,  1.0247366e+02,  0.0000000e+00
 1.4000000e-02,  1.7544690e-01,  3.8112338e+01,  1.0249282e+02,  9.5979471e+01,  0.0000000e+00
 1.4700000e-02,  1.7249745e-01,  3.6846974e+01,  9.6292016e+01,  9.0220739e+01,  0.0000000e+00
 1.5400000e-02,  1.6956676e-01,  3.6001408e+01,  9.1192087e+01,  8.5081479e+01,  0.0000000e+00
 1.6100000e-02,  1.6673430e-01,  3.4877691e+01,  8.6270984e+01,  8.0468270e+01,  0.0000000e+00
 1.6800000e-02,  1.6399443e-01,  3.2425837e+01,  8.1813600e+01,  7.6305349e+01,  0.0000000e+00
 1.7500000e-02,  1.6130864e-01,  3.3640418e+01,  7.7817551e+01,  7.2530585e+01,  0.0000000e+00
