t, velocity, pressure, k, omega, wall_distance
 5.0000000e-04,  2.1026499e+01,  2.0000000e+03,  1.8560000e+03,  1.9999996e+03,  2.0000000e+03
 1.0000000e-03,  1.0344612e+00,  2.8897373e+05,  5.0581488e+03,  1.4033219e+03,  0.0000000e+00
 1.5000000e-03,  3.9904529e-01,  8.0318332e+03,  2.9764900e+03,  1.1599799e+03,  0.0000000e+00
 2.0000000e-03,  3.0130402e-01,  3.2772824e+02,  1.8863086e+03,  9.3189808e+02,  0.0000000e+00
 2.5000000e-03,  2.4960998e-01,  2.0652181e+02,  1.2878962e+03,  7.4490610e+02,  0.0000000e+00
 3.0000000e-03,  2.3724272e-01,  1.6348044e+02,  9.3858662e+02,  6.0269857e+02,  0.0000000e+00
 3.5000000e-03,  2.3150461e-01,  1.4289786e+02,  7.2099083e+02,  4.9729165e+02,  0.0000000e+00
 4.0000000e-03,  2.2582381e-01,  1.3247737e+02,  5.7704516e+02,  4.1850750e+02,  0.0000000e+00
 4.5000000e-03,  2.2094262e-01,  1.1397436e+02,  4.7675728e+02,  3.5855826e+02,  0.0000000e+00
 5.0000000e-03,  2.1606939e-01,  1.0770370e+02,  4.0379639e+02,  3.1200720e+02,  0.0000000e+00
 5.5000000e-03,  2.1204890e-01,  9.7576022e+01,  3.4877613e+02,  2.7511944e+02,  0.0000000e+00
 6.0000000e-03,  2.0827655e-01,  9.0551394e+01,  3.0603226e+02,  2.4531069e+02,  0.0000000e+00
 6.5000000e-03,  2.0476408e-01,  8.4650178e+01,  2.7198971e+02,  2.2083807e+02,  0.0000000e+00
 7.0000000e-03,  2.0136652e-01,  7.9524450e+01,  2.4430133e+02,  2.0043009e+02,  0.0000000e+00
 7.5000000e-03,  1.9814044e-01,  7.4540185e+01,  2.2136742e+02,  1.8318526e+02,  0.0000000e+00
 8.0000000e-03,  1.9514114e-01,  7.0605985e+01,  2.0207903e+02,  1.6843946e+02,  0.0000000e+00
 8.5000000e-03,  1.9230110e-01,  6.8215237e+01,  1.8563570e+02,  1.5569740e+02,  0.0000000e+00
 9.0000000e-03,  1.8960850e-01,  6.4568415e+01,  1.7145846e+02,  1.4458352e+02,  0.0000000e+00
 9.5000000e-03,  1.8693743e-01,  6.2711538e+01,  1.5911776e+02,  1.3480865e+02,  0.0000000e+00
 1.0000000e-02,  1.8437895e-01,  5.8934496e+01,  1.4828365e+02,  1.2614732e+02,  0.0000000e+00
 1.0500000e-02,  1.8202287e-01,  5.7492744e+01,  1.3868731e+02,  1.1842034e+02,  0.0000000e+00
 1.1000000e-02,  1.7974601e-01,  5.5572797e+01,  1.3014530e+02,  1.1148616e+02,  0.0000000e+00
 1.1500000e-02,  1.7747077e-01,  5.3193243e+01,  1.2249841e+02,  1.0522738e+02,  0.0000000e+00
 1.2000000e-02,  1.7524789e-01,  5.0854012e+01,  1.1564546e+02,  9.9552749e+01,  0.0000000e+00
 1.2500000e-02,  1.7304782e-01,  5.0930814e+01,  1.0949038e+02,  9.4380751e+01,  0.0000000e+00
 1.3000000e-02,  1.7090389e-01,  4.6963346e+01,  1.0396970e+02,  8.9651813e+01,  0.0000000e+00
 1.3500000e-02,  1.6878858e-01,  4.8600025e+01,  9.9024215e+01,  8.5306054e+01,  0.0000000e+00
 1.4000000e-02,  1.6669218e-01,  4.3908316e+01,  9.4571781e+01,  8.1304326e+01,  0.0000000e+00
 1.4500000e-02,  1.6463614e-01,  4.3618127e+01,  9.0490083e+01,  7.7601913e+01,  0.0000000e+00
 1.5000000e-02,  1.6265057e-01,  3.7711189e+01,  8.6747262e+01,  7.4172029e+01,  0.0000000e+00
 1.5500000e-02,  1.6073434e-01,  5.6636395e+01,  8.3306367e+01,  7.0979500e+01,  0.0000000e+00
 1.6000000e-02,  1.5889710e-01,  2.8489003e+01,  8.0130727e+01,  6.8007028e+01,  0.0000000e+00
 1.6500000e-02,  1.5711758e-01,  4.9967264e+01,  7.7200579e+01,  6.5226529e+01,  0.0000000e+00
 1.7000000e-02,  1.5539789e-01,  3.2740970e+01,  7.4503829e+01,  6.2625822e+01,  0.0000000e+00
 1.7500000e-02,  1.5373334e-01,  3.8903131e+01,  7.2045429e+01,  6.0183193e+01,  0.0000000e+00
 1.8000000e-02,  1.5215571e-01,  3.6749496e+01,  6.9828195e+01,  5.7888540e+01,  0.0000000e+00
 1.8500000e-02,  1.5069997e-01,  3.8177984e+01,  6.7845627e+01,  5.5726816e+01,  0.0000000e+00
 1.9000000e-02,  1.4930572e-01,  3.5044292e+01,  6.6047612e+01,  5.3689722e+01,  0.0000000e+00
 1.9500000e-02,  1.4797321e-01,  3.5055450e+01,  6.4391035e+01,  5.1764884e+01,  0.0000000e+00
 2.0000000e-02,  1.4673380e-01,  3.1909321e+01,  6.2848111e+01,  4.9944597e+01,  0.0000000e+00
 2.0500000e-02,  1.4556140e-01,  3.4468459e+01,  6.1358855e+01,  4.8217087e+01,  0.0000000e+00
 2.1000000e-02,  1.4441422e-01,  3.1156410e+01,  5.9929104e+01,  4.6581350e+01,  0.0000000e+00
 2.1500000e-02,  1.4331356e-01,  3.2149059e+01,  5.8596684e+01,  4.5028557e+01,  0.0000000e+00
 2.2000000e-02,  1.4226511e-01,  3.0493242e+01,  5.7357005e+01,  4.3552232e+01,  0.0000000e+00
 2.2500000e-02,  1.4125083e-01,  3.0487622e+01,  5.6206909e+01,  4.2146301e+01,  0.0000000e+00
 2.3000000e-02,  1.4026221e-01,  2.7902963e+01,  5.5141010e+01,  4.0805177e+01,  0.0000000e+00
 2.3500000e-02,  1.3930312e-01,  2.6575475e+01,  5.4149921e+01,  3.9529371e+01,  0.0000000e+00
 2.4000000e-02,  1.3836486e-01,  3.5227670e+01,  5.3227879e+01,  3.8311218e+01,  0.0000000e+00
 2.4500000e-02,  1.3745900e-01,  2.3127771e+01,  5.2363620e+01,  3.7148850e+01,  0.0000000e+00
 2.5000000e-02,  1.3657497e-01,  2.7582117e+01,  5.1530387e+01,  3.6035071e+01,  0.0000000e+00
 2.5500000e-02,  1.3569873e-01,  2.5540003e+01,  5.0710013e+01,  3.4968887e+01,  0.0000000e+00
 2.6000000e-02,  1.3482835e-01,  2.4855951e+01,  4.9909940e+01,  3.3951524e+01,  0.0000000e+00
 2.6500000e-02,  1.3396475e-01,  2.6594537e+01,  4.9118375e+01,  3.2975758e+01,  0.0000000e+00
 2.7000000e-02,  1.3311154e-01,  2.2615063e+01,  4.8302773e+01,  3.2041418e+01,  0.0000000e+00
 2.7500000e-02,  1.3226618e-01,  2.4410578e+01,  4.7426927e+01,  3.1141226e+01,  0.0000000e+00
 2.8000000e-02,  1.3142756e-01,  2.2295641e+01,  4.6522033e+01,  3.0278311e+01,  0.0000000e+00
 2.8500000e-02,  1.3059550e-01,  2.1550298e+01,  4.5654124e+01,  2.9452103e+01,  0.0000000e+00
 2.9000000e-02,  1.2976893e-01,  2.4284039e+01,  4.4829868e+01,  2.8657008e+01,  0.0000000e+00
 2.9500000e-02,  1.2895847e-01,  1.8099802e+01,  4.4051879e+01,  2.7893242e+01,  0.0000000e+00
 3.0000000e-02,  1.2815850e-01,  2.3359916e+01,  4.3320315e+01,  2.7155859e+01,  0.0000000e+00
 3.0500000e-02,  1.2736181e-01,  1.9259171e+01,  4.2635356e+01,  2.6446443e+01,  0.0000000e+00
 3.1000000e-02,  1.2657132e-01,  1.8548735e+01,  4.1990123e+01,  2.5766034e+01,  0.0000000e+00
 3.1500000e-02,  1.2578727e-01,  2.1236120e+01,  4.1378673e+01,  2.5109991e+01,  0.0000000e+00
 3.2000000e-02,  1.2500889e-01,  1.6156532e+01,  4.0800308e+01,  2.4477993e+01,  0.0000000e+00
 3.2500000e-02,  1.2423557e-01,  1.9422779e+01,  4.0250493e+01,  2.3865087e+01,  0.0000000e+00
 3.3000000e-02,  1.2346541e-01,  1.7541845e+01,  3.9722063e+01,  2.3277376e+01,  0.0000000e+00
 3.3500000e-02,  1.2269824e-01,  1.5675805e+01,  3.9207331e+01,  2.2708189e+01,  0.0000000e+00
 3.4000000e-02,  1.2193708e-01,  1.8312746e+01,  3.8701154e+01,  2.2164229e+01,  0.0000000e+00
 3.4500000e-02,  1.2118419e-01,  1.5123928e+01,  3.8202200e+01,  2.1631205e+01,  0.0000000e+00
 3.5000000e-02,  1.2043659e-01,  1.2310467e+01,  3.7709301e+01,  2.1119453e+01,  0.0000000e+00
 3.5500000e-02,  1.1969417e-01,  2.0852701e+01,  3.7217870e+01,  2.0625713e+01,  0.0000000e+00
 3.6000000e-02,  1.1895610e-01,  1.0382287e+01,  3.6726735e+01,  2.0150610e+01,  0.0000000e+00
 3.6500000e-02,  1.1822146e-01,  1.6618739e+01,  3.6234231e+01,  1.9688844e+01,  0.0000000e+00
 3.7000000e-02,  1.1749047e-01,  1.1998748e+01,  3.5735965e+01,  1.9240177e+01,  0.0000000e+00
 3.7500000e-02,  1.1676231e-01,  1.5971895e+01,  3.5232682e+01,  1.8806750e+01,  0.0000000e+00
 3.8000000e-02,  1.1603876e-01,  8.2827531e+00,  3.4724589e+01,  1.8387864e+01,  0.0000000e+00
 3.8500000e-02,  1.1532311e-01,  1.6279823e+01,  3.4218738e+01,  1.7983431e+01,  0.0000000e+00
 3.9000000e-02,  1.1461592e-01,  7.9737352e+00,  3.3729451e+01,  1.7590989e+01,  0.0000000e+00
 3.9500000e-02,  1.1391911e-01,  1.6885812e+01,  3.3259891e+01,  1.7210167e+01,  0.0000000e+00
 4.0000000e-02,  1.1323555e-01,  6.5915609e+00,  3.2811454e+01,  1.6840492e+01,  0.0000000e+00
 4.0500000e-02,  1.1256680e-01,  1.0688267e+01,  3.2385966e+01,  1.6482265e+01,  0.0000000e+00
 4.1000000e-02,  1.1190959e-01,  1.3465798e+01,  3.1983426e+01,  1.6134928e+01,  0.0000000e+00
 4.1500000e-02,  1.1126229e-01,  5.9590138e+00,  3.1602430e+01,  1.5798929e+01,  0.0000000e+00
 4.2000000e-02,  1.1062374e-01,  1.0931012e+01,  3.1241698e+01,  1.5472489e+01,  0.0000000e+00
 4.2500000e-02,  1.0999529e-01,  6.7374517e+00,  3.0899879e+01,  1.5155380e+01,  0.0000000e+00
 4.3000000e-02,  1.0937875e-01,  1.0772537e+01,  3.0575372e+01,  1.4848074e+01,  0.0000000e+00
 4.3500000e-02,  1.0877294e-01,  4.9480928e+00,  3.0268933e+01,  1.4548094e+01,  0.0000000e+00
 4.4000000e-02,  1.0817738e-01,  7.1471721e+00,  2.9979784e+01,  1.4256369e+01,  0.0000000e+00
 4.4500000e-02,  1.0759302e-01,  7.4966688e+00,  2.9708406e+01,  1.3974243e+01,  0.0000000e+00
 4.5000000e-02,  1.0702295e-01,  5.4309873e+00,  2.9453891e+01,  1.3700897e+01,  0.0000000e+00
 4.5500000e-02,  1.0646805e-01,  5.6268349e+00,  2.9215467e+01,  1.3434575e+01,  0.0000000e+00
 4.6000000e-02,  1.0592552e-01,  5.1202819e+00,  2.8992258e+01,  1.3176746e+01,  0.0000000e+00
 4.6500000e-02,  1.0538847e-01,  4.4141180e+00,  2.8781627e+01,  1.2924186e+01,  0.0000000e+00
 4.7000000e-02,  1.0486459e-01,  4.3020138e+00,  2.8580940e+01,  1.2678504e+01,  0.0000000e+00
 4.7500000e-02,  1.0435602e-01,  3.9794240e+00,  2.8389102e+01,  1.2438971e+01,  0.0000000e+00
 4.8000000e-02,  1.0386210e-01,  3.7552263e+00,  2.8204819e+01,  1.2206136e+01,  0.0000000e+00
 4.8500000e-02,  1.0338093e-01,  3.6192759e+00,  2.8029092e+01,  1.1979133e+01,  0.0000000e+00
 4.9000000e-02,  1.0291169e-01,  3.6322506e+00,  2.7859229e+01,  1.1758809e+01,  0.0000000e+00
 4.9500000e-02,  1.0245245e-01,  3.7405333e+00,  2.7695854e+01,  1.1544429e+01,  0.0000000e+00
 5.0000000e-02,  1.0200196e-01,  3.9826814e+00,  2.7535945e+01,  1.1338099e+01,  0.0000000e+00
 5.0500000e-02,  1.0156048e-01,  4.3463187e+00,  2.7374787e+01,  1.1138645e+01,  0.0000000e+00
 5.1000000e-02,  1.0112824e-01,  4.7681989e+00,  2.7211935e+01,  1.0941308e+01,  0.0000000e+00
 5.1500000e-02,  1.0070411e-01,  5.3026662e+00,  2.7045122e+01,  1.0744799e+01,  0.0000000e+00
 5.2000000e-02,  1.0028689e-01,  5.9049432e+00,  2.6873380e+01,  1.0548695e+01,  0.0000000e+00
 5.2500000e-02,  9.9875247e-02,  6.5616803e+00,  2.6695065e+01,  1.0365122e+01,  0.0000000e+00
 5.3000000e-02,  9.9471466e-02,  7.7248108e+00,  2.6509104e+01,  1.0185426e+01,  0.0000000e+00
 5.3500000e-02,  9.9075899e-02,  7.5942792e+00,  2.6321425e+01,  1.0010187e+01,  0.0000000e+00
 5.4000000e-02,  9.8688165e-02,  1.0177092e+01,  2.6136811e+01,  9.8422586e+00,  0.0000000e+00
 5.4500000e-02,  9.8306655e-02,  6.8531574e+00,  2.5953975e+01,  9.6761742e+00,  0.0000000e+00
 5.5000000e-02,  9.7931186e-02,  1.0645598e+01,  2.5773166e+01,  9.5149413e+00,  0.0000000e+00
 5.5500000e-02,  9.7562302e-02,  1.0834442e+01,  2.5593945e+01,  9.3584249e+00,  0.0000000e+00
 5.6000000e-02,  9.7199113e-02,  1.1945590e+01,  2.5417240e+01,  9.2045234e+00,  0.0000000e+00
 5.6500000e-02,  9.6842499e-02,  1.5688635e+01,  2.5241905e+01,  9.0524452e+00,  0.0000000e+00
 5.7000000e-02,  9.6491835e-02,  7.1247258e+00,  2.5068482e+01,  8.9075530e+00,  0.0000000e+00
 5.7500000e-02,  9.6146140e-02,  2.0076303e+01,  2.4896851e+01,  8.7646204e+00,  0.0000000e+00
 5.8000000e-02,  9.5804455e-02,  8.6153671e+00,  2.4725693e+01,  8.6263401e+00,  0.0000000e+00
 5.8500000e-02,  9.5468418e-02,  2.1627813e+01,  2.4556715e+01,  8.4872311e+00,  0.0000000e+00
 5.9000000e-02,  9.5138454e-02,  1.0592564e+01,  2.4388878e+01,  8.3559893e+00,  0.0000000e+00
 5.9500000e-02,  9.4812345e-02,  2.3360701e+01,  2.4223629e+01,  8.2247850e+00,  0.0000000e+00
 6.0000000e-02,  9.4489580e-02,  1.5746645e+01,  2.4059584e+01,  8.1003483e+00,  0.0000000e+00
 6.0500000e-02,  9.4172451e-02,  1.6789832e+01,  2.3895107e+01,  7.9728397e+00,  0.0000000e+00
 6.1000000e-02,  9.3860616e-02,  2.1913078e+01,  2.3731323e+01,  7.8521597e+00,  0.0000000e+00
 6.1500000e-02,  9.3553677e-02,  1.9776344e+01,  2.3568161e+01,  7.7346038e+00,  0.0000000e+00
 6.2000000e-02,  9.3251576e-02,  2.1371156e+01,  2.3406158e+01,  7.6195226e+00,  0.0000000e+00
 6.2500000e-02,  9.2953794e-02,  2.2180778e+01,  2.3245828e+01,  7.5052559e+00,  0.0000000e+00
 6.3000000e-02,  9.2660042e-02,  2.3696318e+01,  2.3087152e+01,  7.3927976e+00,  0.0000000e+00
 6.3500000e-02,  9.2370913e-02,  2.3313936e+01,  2.2931321e+01,  7.2856468e+00,  0.0000000e+00
 6.4000000e-02,  9.2085859e-02,  2.5108705e+01,  2.2777446e+01,  7.1802760e+00,  0.0000000e+00
 6.4500000e-02,  9.1802522e-02,  2.5639113e+01,  2.2626104e+01,  7.0767490e+00,  0.0000000e+00
 6.5000000e-02,  9.1521517e-02,  2.7235533e+01,  2.2477316e+01,  6.9746169e+00,  0.0000000e+00
 6.5500000e-02,  9.1243805e-02,  2.6956189e+01,  2.2327781e+01,  6.8766308e+00,  0.0000000e+00
 6.6000000e-02,  9.0968935e-02,  2.8759440e+01,  2.2178514e+01,  6.7810080e+00,  0.0000000e+00
 6.6500000e-02,  9.0697958e-02,  2.9139546e+01,  2.2029537e+01,  6.6825540e+00,  0.0000000e+00
 6.7000000e-02,  9.0430139e-02,  3.0515142e+01,  2.1879900e+01,  6.5873191e+00,  0.0000000e+00
 6.7500000e-02,  9.0165457e-02,  3.0884398e+01,  2.1730665e+01,  6.5016052e+00,  0.0000000e+00
 6.8000000e-02,  8.9904315e-02,  3.2052477e+01,  2.1581734e+01,  6.4108407e+00,  0.0000000e+00
 6.8500000e-02,  8.9646851e-02,  3.2644538e+01,  2.1431856e+01,  6.3242575e+00,  0.0000000e+00
 6.9000000e-02,  8.9391816e-02,  3.4309551e+01,  2.1283314e+01,  6.2331821e+00,  0.0000000e+00
 6.9500000e-02,  8.9139062e-02,  3.4810497e+01,  2.1135438e+01,  6.1553570e+00,  0.0000000e+00
 7.0000000e-02,  8.8890205e-02,  3.5373394e+01,  2.0987071e+01,  6.0719816e+00,  0.0000000e+00
 7.0500000e-02,  8.8645594e-02,  3.6580182e+01,  2.0839955e+01,  5.9917016e+00,  0.0000000e+00
 7.1000000e-02,  8.8402581e-02,  3.6915671e+01,  2.0695831e+01,  5.9103930e+00,  0.0000000e+00
