 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  6.1163150e+01,  5.2376858e+01,  0.0000000e+00,  3.7816740e+00,  0.0000000e+00,  0.0000000e+00
       1,  8.5371282e+02,  0.0000000e+00,  0.0000000e+00,  1.5033100e-01,  8.4461555e+02,  4.8052700e+00
       2,  2.5701852e+01,  0.0000000e+00,  0.0000000e+00,  1.3417500e-01,  1.5036662e+01,  5.3638980e+00
       3,  2.0779936e+01,  0.0000000e+00,  0.0000000e+00,  1.3459000e-01,  9.9148530e+00,  5.6999070e+00
       4,  1.9647135e+01,  0.0000000e+00,  0.0000000e+00,  1.3470700e-01,  8.5067180e+00,  6.0079860e+00
       5,  1.8406364e+01,  0.0000000e+00,  0.0000000e+00,  1.3539400e-01,  7.2664440e+00,  6.0105830e+00
       6,  1.7871403e+01,  0.0000000e+00,  0.0000000e+00,  1.3622900e-01,  6.6840900e+00,  5.6758910e+00
       7,  1.8121493e+01,  0.0000000e+00,  0.0000000e+00,  1.3491700e-01,  6.3250850e+00,  5.9904780e+00
       8,  1.8291538e+01,  0.0000000e+00,  0.0000000e+00,  1.3496600e-01,  6.3778340e+00,  5.9978620e+00
       9,  1.7859953e+01,  0.0000000e+00,  0.0000000e+00,  1.3498400e-01,  5.9636110e+00,  5.9958860e+00
      10,  1.7862529e+01,  0.0000000e+00,  0.0000000e+00,  1.3489500e-01,  6.1121990e+00,  5.9695200e+00
      11,  1.7445383e+01,  0.0000000e+00,  0.0000000e+00,  1.3493400e-01,  6.0285420e+00,  5.6389080e+00
      12,  1.7935687e+01,  0.0000000e+00,  0.0000000e+00,  1.3488200e-01,  6.1739960e+00,  5.9526900e+00
      13,  1.7794423e+01,  0.0000000e+00,  0.0000000e+00,  1.3486800e-01,  6.0135540e+00,  5.9618430e+00
      14,  1.7750628e+01,  0.0000000e+00,  0.0000000e+00,  1.3548300e-01,  6.0027060e+00,  5.9516990e+00
      15,  1.7766807e+01,  0.0000000e+00,  0.0000000e+00,  1.3617900e-01,  6.0130420e+00,  5.9621590e+00
      16,  1.7397184e+01,  0.0000000e+00,  0.0000000e+00,  1.3504400e-01,  5.9588380e+00,  5.6484030e+00
      17,  1.7130408e+01,  0.0000000e+00,  0.0000000e+00,  1.3498000e-01,  5.7228960e+00,  5.6276300e+00
