t, velocity, pressure, k, omega, wall_distance
 7.5000000e-04,  3.1860791e+01,  1.3333333e+03,  1.2374710e+03,  1.3326464e+03,  1.3333333e+03
 1.5000000e-03,  5.4964477e+00,  8.1832789e+02,  1.2153627e+01,  7.4484010e+02,  0.0000000e+00
 2.2500000e-03,  2.8716046e-01,  1.7431701e+05,  1.2051884e+01,  2.6094816e+02,  0.0000000e+00
 3.0000000e-03,  1.9918218e-01,  5.1580667e+03,  1.1951669e+01,  1.1332613e+02,  0.0000000e+00
 3.7500000e-03,  8.5460510e-02,  1.6458587e+03,  1.1853145e+01,  4.1959594e+01,  0.0000000e+00
 4.5000000e-03,  7.3209915e-02,  2.9729277e+02,  1.1756185e+01,  1.5608452e+01,  0.0000000e+00
 5.2500000e-03,  6.8474025e-02,  1.4840325e+02,  1.1660753e+01,  1.1089018e+01,  0.0000000e+00
 6.0000000e-03,  6.5742424e-02,  1.1036731e+02,  1.1566825e+01,  1.0355364e+01,  0.0000000e+00
 6.7500000e-03,  6.3939362e-02,  6.0518486e+01,  1.1474372e+01,  1.0015666e+01,  0.0000000e+00
 7.5000000e-03,  6.2571369e-02,  5.0322217e+01,  1.1383364e+01,  9.8073135e+00,  0.0000000e+00
 8.2500000e-03,  6.1451462e-02,  4.9950153e+01,  1.1293770e+01,  9.6531855e+00,  0.0000000e+00
 9.0000000e-03,  6.0501629e-02,  4.9302145e+01,  1.1205558e+01,  9.5262208e+00,  0.0000000e+00
 9.7500000e-03,  5.9667704e-02,  4.8660333e+01,  1.1118697e+01,  9.4148204e+00,  0.0000000e+00
 1.0500000e-02,  5.8918595e-02,  4.7880799e+01,  1.1033157e+01,  9.3128981e+00,  0.0000000e+00
 1.1250000e-02,  5.8235242e-02,  4.7398041e+01,  1.0948910e+01,  9.2172947e+00,  0.0000000e+00
 1.2000000e-02,  5.7603568e-02,  4.6911534e+01,  1.0865926e+01,  9.1262559e+00,  0.0000000e+00
 1.2750000e-02,  5.7014898e-02,  4.6447988e+01,  1.0784176e+01,  9.0387406e+00,  0.0000000e+00
 1.3500000e-02,  5.6462835e-02,  4.5749626e+01,  1.0703631e+01,  8.9540849e+00,  0.0000000e+00
 1.4250000e-02,  5.5942374e-02,  4.5099254e+01,  1.0624263e+01,  8.8718415e+00,  0.0000000e+00
 1.5000000e-02,  5.5449158e-02,  4.4368656e+01,  1.0546045e+01,  8.7916781e+00,  0.0000000e+00
 1.5750000e-02,  5.4979379e-02,  4.3604341e+01,  1.0468952e+01,  8.7133539e+00,  0.0000000e+00
 1.6500000e-02,  5.4529922e-02,  4.2838082e+01,  1.0392957e+01,  8.6366865e+00,  0.0000000e+00
 1.7250000e-02,  5.4099012e-02,  4.2055185e+01,  1.0318037e+01,  8.5615312e+00,  0.0000000e+00
 1.8000000e-02,  5.3684981e-02,  4.1329791e+01,  1.0244168e+01,  8.4877695e+00,  0.0000000e+00
 1.8750000e-02,  5.3285753e-02,  4.0585453e+01,  1.0171329e+01,  8.4153053e+00,  0.0000000e+00
 1.9500000e-02,  5.2900487e-02,  3.9874844e+01,  1.0099497e+01,  8.3440580e+00,  0.0000000e+00
 2.0250000e-02,  5.2527769e-02,  3.9209668e+01,  1.0028651e+01,  8.2739596e+00,  0.0000000e+00
 2.1000000e-02,  5.2166646e-02,  3.8348445e+01,  9.9587702e+00,  8.2049545e+00,  0.0000000e+00
 2.1750000e-02,  5.1815953e-02,  3.8385374e+01,  9.8898354e+00,  8.1369944e+00,  0.0000000e+00
 2.2500000e-02,  5.1475115e-02,  3.7184986e+01,  9.8218271e+00,  8.0700382e+00,  0.0000000e+00
 2.3250000e-02,  5.1143814e-02,  3.6523965e+01,  9.7547260e+00,  8.0040482e+00,  0.0000000e+00
 2.4000000e-02,  5.0821351e-02,  3.6753083e+01,  9.6885138e+00,  7.9389905e+00,  0.0000000e+00
 2.4750000e-02,  5.0506822e-02,  3.5483505e+01,  9.6231727e+00,  7.8748351e+00,  0.0000000e+00
 2.5500000e-02,  5.0199712e-02,  3.5237721e+01,  9.5586859e+00,  7.8115547e+00,  0.0000000e+00
 2.6250000e-02,  4.9899083e-02,  3.4739032e+01,  9.4950377e+00,  7.7491257e+00,  0.0000000e+00
 2.7000000e-02,  4.9604253e-02,  3.4267641e+01,  9.4322123e+00,  7.6875250e+00,  0.0000000e+00
 2.7750000e-02,  4.9315265e-02,  3.3818943e+01,  9.3701935e+00,  7.6267323e+00,  0.0000000e+00
 2.8500000e-02,  4.9030468e-02,  3.3371342e+01,  9.3089647e+00,  7.5667295e+00,  0.0000000e+00
 2.9250000e-02,  4.8748133e-02,  3.2937914e+01,  9.2485101e+00,  7.5074976e+00,  0.0000000e+00
 3.0000000e-02,  4.8470931e-02,  3.2509698e+01,  9.1888140e+00,  7.4490178e+00,  0.0000000e+00
 3.0750000e-02,  4.8198951e-02,  3.2177337e+01,  9.1298626e+00,  7.3912732e+00,  0.0000000e+00
 3.1500000e-02,  4.7932153e-02,  3.1780479e+01,  9.0716416e+00,  7.3342486e+00,  0.0000000e+00
 3.2250000e-02,  4.7669703e-02,  3.1421948e+01,  9.0141382e+00,  7.2779292e+00,  0.0000000e+00
 3.3000000e-02,  4.7410906e-02,  3.1097457e+01,  8.9573407e+00,  7.2223011e+00,  0.0000000e+00
 3.3750000e-02,  4.7158332e-02,  3.0775457e+01,  8.9012320e+00,  7.1673491e+00,  0.0000000e+00
 3.4500000e-02,  4.6912024e-02,  3.0499493e+01,  8.8457987e+00,  7.1130593e+00,  0.0000000e+00
 3.5250000e-02,  4.6671451e-02,  3.0213006e+01,  8.7910284e+00,  7.0594188e+00,  0.0000000e+00
