t, velocity, pressure, k, omega, wall_distance
 7.5000000e-04,  1.6728478e+01,  1.3333333e+03,  1.2373363e+03,  1.3333280e+03,  1.3333333e+03
 1.5000000e-03,  1.8109378e+00,  9.0404134e+04,  1.2507763e+01,  1.1423714e+01,  0.0000000e+00
 2.2500000e-03,  1.8406630e-01,  6.6123231e+04,  1.2401681e+01,  1.1327757e+01,  0.0000000e+00
 3.0000000e-03,  9.7446811e-02,  9.3464707e+02,  1.2297366e+01,  1.1233022e+01,  0.0000000e+00
 3.7500000e-03,  7.4107597e-02,  3.5417281e+02,  1.2194781e+01,  1.1139664e+01,  0.0000000e+00
 4.5000000e-03,  6.4855993e-02,  2.1504220e+02,  1.2093883e+01,  1.1047733e+01,  0.0000000e+00
 5.2500000e-03,  5.8741498e-02,  1.4518039e+02,  1.1994632e+01,  1.0957231e+01,  0.0000000e+00
 6.0000000e-03,  5.3988193e-02,  1.0329166e+02,  1.1896988e+01,  1.0868147e+01,  0.0000000e+00
 6.7500000e-03,  5.0147154e-02,  7.5862033e+01,  1.1800913e+01,  1.0780465e+01,  0.0000000e+00
 7.5000000e-03,  4.7040473e-02,  5.7554180e+01,  1.1706369e+01,  1.0694163e+01,  0.0000000e+00
 8.2500000e-03,  4.4531853e-02,  4.4954583e+01,  1.1613321e+01,  1.0609218e+01,  0.0000000e+00
 9.0000000e-03,  4.2487565e-02,  3.6301741e+01,  1.1521734e+01,  1.0525601e+01,  0.0000000e+00
 9.7500000e-03,  4.0786449e-02,  3.0378697e+01,  1.1431573e+01,  1.0443297e+01,  0.0000000e+00
 1.0500000e-02,  3.9331291e-02,  2.6462024e+01,  1.1342806e+01,  1.0362280e+01,  0.0000000e+00
 1.1250000e-02,  3.8052223e-02,  2.3769895e+01,  1.1255402e+01,  1.0282526e+01,  0.0000000e+00
 1.2000000e-02,  3.6903526e-02,  2.2020683e+01,  1.1169328e+01,  1.0204008e+01,  0.0000000e+00
 1.2750000e-02,  3.5856898e-02,  2.0870527e+01,  1.1084555e+01,  1.0126699e+01,  0.0000000e+00
 1.3500000e-02,  3.4895128e-02,  2.0005412e+01,  1.1001055e+01,  1.0050574e+01,  0.0000000e+00
 1.4250000e-02,  3.4007055e-02,  1.9401621e+01,  1.0918798e+01,  9.9756003e+00,  0.0000000e+00
 1.5000000e-02,  3.3184554e-02,  1.8830477e+01,  1.0837758e+01,  9.9017566e+00,  0.0000000e+00
 1.5750000e-02,  3.2420582e-02,  1.8238446e+01,  1.0757907e+01,  9.8290171e+00,  0.0000000e+00
 1.6500000e-02,  3.1708496e-02,  1.7564251e+01,  1.0679221e+01,  9.7573533e+00,  0.0000000e+00
 1.7250000e-02,  3.1042089e-02,  1.6756966e+01,  1.0601673e+01,  9.6867449e+00,  0.0000000e+00
 1.8000000e-02,  3.0415476e-02,  1.5822150e+01,  1.0525239e+01,  9.6171677e+00,  0.0000000e+00
 1.8750000e-02,  2.9823208e-02,  1.4726011e+01,  1.0449896e+01,  9.5485977e+00,  0.0000000e+00
 1.9500000e-02,  2.9260389e-02,  1.3441641e+01,  1.0375620e+01,  9.4810116e+00,  0.0000000e+00
 2.0250000e-02,  2.8722762e-02,  1.2135501e+01,  1.0302390e+01,  9.4143871e+00,  0.0000000e+00
 2.1000000e-02,  2.8206689e-02,  1.0557921e+01,  1.0230183e+01,  9.3487023e+00,  0.0000000e+00
 2.1750000e-02,  2.7709126e-02,  8.9241112e+00,  1.0158978e+01,  9.2839364e+00,  0.0000000e+00
 2.2500000e-02,  2.7227573e-02,  7.1284218e+00,  1.0088755e+01,  9.2200690e+00,  0.0000000e+00
 2.3250000e-02,  2.6759982e-02,  5.4525905e+00,  1.0019493e+01,  9.1570806e+00,  0.0000000e+00
 2.4000000e-02,  2.6303514e-02,  3.4731468e+00,  9.9511730e+00,  9.0949526e+00,  0.0000000e+00
 2.4750000e-02,  2.5856600e-02,  2.2633330e+00,  9.8837764e+00,  9.0336667e+00,  0.0000000e+00
