 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  1.4034539e+01,  6.9140030e+00,  0.0000000e+00,  2.4475670e+00,  0.0000000e+00,  4.2625000e-02
       1,  1.4355174e+01,  0.0000000e+00,  0.0000000e+00,  1.9852000e-02,  7.0143600e+00,  2.0651340e+00
       2,  5.0950130e+00,  0.0000000e+00,  0.0000000e+00,  1.8312000e-02,  2.6986840e+00,  2.0202740e+00
       3,  5.0068300e+00,  0.0000000e+00,  0.0000000e+00,  1.8309000e-02,  2.5572450e+00,  2.0729100e+00
       4,  4.4812630e+00,  0.0000000e+00,  0.0000000e+00,  1.8238000e-02,  1.9611160e+00,  2.1443150e+00
       5,  4.2557950e+00,  0.0000000e+00,  0.0000000e+00,  1.8286000e-02,  1.8157100e+00,  2.0641750e+00
       6,  4.0818610e+00,  0.0000000e+00,  0.0000000e+00,  1.8447000e-02,  1.6406410e+00,  2.0647270e+00
       7,  3.6176700e+00,  0.0000000e+00,  0.0000000e+00,  1.8330000e-02,  1.1756720e+00,  2.0661060e+00
       8,  3.5858180e+00,  0.0000000e+00,  0.0000000e+00,  1.8409000e-02,  1.1441580e+00,  2.0672130e+00
       9,  3.5329660e+00,  0.0000000e+00,  0.0000000e+00,  1.8438000e-02,  1.0211360e+00,  2.1359950e+00
      10,  3.3192950e+00,  0.0000000e+00,  0.0000000e+00,  1.8436000e-02,  8.0821200e-01,  2.1353730e+00
      11,  3.2768900e+00,  0.0000000e+00,  0.0000000e+00,  1.8448000e-02,  7.6731100e-01,  2.1351280e+00
      12,  3.2442120e+00,  0.0000000e+00,  0.0000000e+00,  1.8380000e-02,  7.3526100e-01,  2.1335950e+00
      13,  3.2178320e+00,  0.0000000e+00,  0.0000000e+00,  1.8436000e-02,  7.0854700e-01,  2.1339690e+00
      14,  3.2278210e+00,  0.0000000e+00,  0.0000000e+00,  1.8452000e-02,  7.1595100e-01,  2.1361510e+00
      15,  3.2194820e+00,  0.0000000e+00,  0.0000000e+00,  1.8502000e-02,  7.0511300e-01,  2.1375040e+00
      16,  3.2121350e+00,  0.0000000e+00,  0.0000000e+00,  1.8411000e-02,  7.0175500e-01,  2.1351470e+00
      17,  3.2091200e+00,  0.0000000e+00,  0.0000000e+00,  1.8477000e-02,  6.9820700e-01,  2.1334260e+00
      18,  3.1860310e+00,  0.0000000e+00,  0.0000000e+00,  1.8429000e-02,  6.7239900e-01,  2.1372520e+00
      19,  3.1882450e+00,  0.0000000e+00,  0.0000000e+00,  1.8424000e-02,  6.8154500e-01,  2.1298910e+00
