t, velocity, pressure, k, omega, wall_distance
 1.0000000e-03,  1.0637155e+01,  1.0000000e+03,  9.2800046e+02,  9.9999684e+02,  1.0000000e+03
 2.0000000e-03,  1.7690653e+00,  3.1956402e+04,  5.0512285e+03,  8.2332469e+02,  0.0000000e+00
 3.0000000e-03,  1.0562278e+00,  1.9705016e+03,  2.7313038e+03,  7.1877545e+02,  0.0000000e+00
 4.0000000e-03,  8.0902040e-01,  5.2576767e+02,  1.4635125e+03,  5.9793990e+02,  0.0000000e+00
 5.0000000e-03,  6.8785075e-01,  3.7555971e+02,  7.1944406e+02,  4.8207339e+02,  0.0000000e+00
 6.0000000e-03,  6.3184858e-01,  6.5453321e+01,  3.4954533e+02,  3.8576779e+02,  0.0000000e+00
 7.0000000e-03,  5.8092112e-01,  4.9491395e+01,  2.1567267e+02,  3.1185388e+02,  0.0000000e+00
 8.0000000e-03,  5.4702092e-01,  3.8771429e+01,  1.7208289e+02,  2.5670989e+02,  0.0000000e+00
 9.0000000e-03,  5.2174649e-01,  3.5493846e+01,  1.5082718e+02,  2.1550401e+02,  0.0000000e+00
 1.0000000e-02,  4.9918864e-01,  3.3671374e+01,  1.3507853e+02,  1.8424179e+02,  0.0000000e+00
 1.1000000e-02,  4.7879477e-01,  3.1941869e+01,  1.2167123e+02,  1.6004855e+02,  0.0000000e+00
 1.2000000e-02,  4.6101878e-01,  3.0359751e+01,  1.1006818e+02,  1.4094321e+02,  0.0000000e+00
 1.3000000e-02,  4.4589718e-01,  2.8973363e+01,  1.0006363e+02,  1.2556510e+02,  0.0000000e+00
 1.4000000e-02,  4.3313730e-01,  2.7815216e+01,  9.1449598e+01,  1.1297211e+02,  0.0000000e+00
 1.5000000e-02,  4.2242971e-01,  2.6835189e+01,  8.4024085e+01,  1.0250031e+02,  0.0000000e+00
 1.6000000e-02,  4.1340132e-01,  2.5996747e+01,  7.7599273e+01,  9.3674156e+01,  0.0000000e+00
 1.7000000e-02,  4.0579749e-01,  2.5262815e+01,  7.2021382e+01,  8.6144693e+01,  0.0000000e+00
 1.8000000e-02,  3.9947607e-01,  2.4611099e+01,  6.7158844e+01,  7.9651016e+01,  0.0000000e+00
 1.9000000e-02,  3.9412467e-01,  2.4051990e+01,  6.2907734e+01,  7.3997287e+01,  0.0000000e+00
 2.0000000e-02,  3.8945994e-01,  2.3506132e+01,  5.9172447e+01,  6.9033526e+01,  0.0000000e+00
 2.1000000e-02,  3.8512403e-01,  2.3000461e+01,  5.5867915e+01,  6.4642869e+01,  0.0000000e+00
 2.2000000e-02,  3.8085902e-01,  2.2518354e+01,  5.2929590e+01,  6.0733953e+01,  0.0000000e+00
 2.3000000e-02,  3.7652491e-01,  2.2050673e+01,  5.0304598e+01,  5.7232898e+01,  0.0000000e+00
 2.4000000e-02,  3.7193734e-01,  2.1588739e+01,  4.7946313e+01,  5.4079479e+01,  0.0000000e+00
 2.5000000e-02,  3.6708938e-01,  2.1114454e+01,  4.5820747e+01,  5.1224213e+01,  0.0000000e+00
 2.6000000e-02,  3.6202182e-01,  2.0622583e+01,  4.3899164e+01,  4.8628005e+01,  0.0000000e+00
 2.7000000e-02,  3.5673489e-01,  2.0113479e+01,  4.2157668e+01,  4.6258687e+01,  0.0000000e+00
 2.8000000e-02,  3.5135829e-01,  1.9572151e+01,  4.0579565e+01,  4.4088405e+01,  0.0000000e+00
 2.9000000e-02,  3.4596110e-01,  1.9020742e+01,  3.9154075e+01,  4.2092524e+01,  0.0000000e+00
 3.0000000e-02,  3.4055592e-01,  1.8440234e+01,  3.7870258e+01,  4.0249924e+01,  0.0000000e+00
 3.1000000e-02,  3.3526196e-01,  1.7864443e+01,  3.6720858e+01,  3.8541719e+01,  0.0000000e+00
 3.2000000e-02,  3.2998123e-01,  1.7288289e+01,  3.5702419e+01,  3.6953849e+01,  0.0000000e+00
 3.3000000e-02,  3.2475791e-01,  1.6723356e+01,  3.4812199e+01,  3.5473925e+01,  0.0000000e+00
 3.4000000e-02,  3.1976455e-01,  1.6181633e+01,  3.4049589e+01,  3.4093146e+01,  0.0000000e+00
 3.5000000e-02,  3.1495202e-01,  1.5657803e+01,  3.3426193e+01,  3.2804109e+01,  0.0000000e+00
 3.6000000e-02,  3.1043709e-01,  1.5155761e+01,  3.2908247e+01,  3.1597796e+01,  0.0000000e+00
 3.7000000e-02,  3.0627840e-01,  1.4681425e+01,  3.2516799e+01,  3.0466935e+01,  0.0000000e+00
 3.8000000e-02,  3.0229107e-01,  1.4224194e+01,  3.2294820e+01,  2.9406026e+01,  0.0000000e+00
 3.9000000e-02,  2.9868134e-01,  1.3794845e+01,  3.2174264e+01,  2.8406202e+01,  0.0000000e+00
 4.0000000e-02,  2.9536124e-01,  1.3380748e+01,  3.2146231e+01,  2.7462207e+01,  0.0000000e+00
 4.1000000e-02,  2.9223992e-01,  1.2992840e+01,  3.2209828e+01,  2.6569400e+01,  0.0000000e+00
 4.2000000e-02,  2.8950335e-01,  1.2623919e+01,  3.2281735e+01,  2.5723661e+01,  0.0000000e+00
 4.3000000e-02,  2.8704240e-01,  1.2286660e+01,  3.2344326e+01,  2.4919602e+01,  0.0000000e+00
 4.4000000e-02,  2.8486042e-01,  1.1966345e+01,  3.2354842e+01,  2.4154199e+01,  0.0000000e+00
 4.5000000e-02,  2.8281727e-01,  1.1669009e+01,  3.2319270e+01,  2.3427340e+01,  0.0000000e+00
 4.6000000e-02,  2.8088125e-01,  1.1387938e+01,  3.2207789e+01,  2.2735671e+01,  0.0000000e+00
 4.7000000e-02,  2.7901593e-01,  1.1126645e+01,  3.2035352e+01,  2.2077561e+01,  0.0000000e+00
 4.8000000e-02,  2.7712814e-01,  1.0875803e+01,  3.1764783e+01,  2.1451165e+01,  0.0000000e+00
 4.9000000e-02,  2.7509950e-01,  1.0632385e+01,  3.1434709e+01,  2.0854165e+01,  0.0000000e+00
 5.0000000e-02,  2.7295423e-01,  1.0404469e+01,  3.1019262e+01,  2.0284787e+01,  0.0000000e+00
 5.1000000e-02,  2.7063621e-01,  1.0180907e+01,  3.0524235e+01,  1.9740545e+01,  0.0000000e+00
 5.2000000e-02,  2.6811078e-01,  9.9624888e+00,  2.9960171e+01,  1.9218366e+01,  0.0000000e+00
 5.3000000e-02,  2.6535865e-01,  9.7605408e+00,  2.9343693e+01,  1.8716447e+01,  0.0000000e+00
 5.4000000e-02,  2.6245579e-01,  9.5770913e+00,  2.8667950e+01,  1.8234194e+01,  0.0000000e+00
 5.5000000e-02,  2.5944611e-01,  9.4158023e+00,  2.7932334e+01,  1.7770344e+01,  0.0000000e+00
 5.6000000e-02,  2.5638776e-01,  9.2771252e+00,  2.7138766e+01,  1.7323644e+01,  0.0000000e+00
 5.7000000e-02,  2.5338753e-01,  9.1595162e+00,  2.6323925e+01,  1.6893580e+01,  0.0000000e+00
 5.8000000e-02,  2.5046137e-01,  9.0658895e+00,  2.5543857e+01,  1.6480997e+01,  0.0000000e+00
 5.9000000e-02,  2.4758491e-01,  8.9911148e+00,  2.4811143e+01,  1.6086374e+01,  0.0000000e+00
 6.0000000e-02,  2.4479784e-01,  8.9239960e+00,  2.4106522e+01,  1.5709344e+01,  0.0000000e+00
 6.1000000e-02,  2.4216661e-01,  8.8681119e+00,  2.3438685e+01,  1.5347757e+01,  0.0000000e+00
 6.2000000e-02,  2.3965681e-01,  8.8153685e+00,  2.2822714e+01,  1.5002977e+01,  0.0000000e+00
 6.3000000e-02,  2.3730555e-01,  8.7627470e+00,  2.2263129e+01,  1.4672297e+01,  0.0000000e+00
 6.4000000e-02,  2.3511086e-01,  8.7074964e+00,  2.1766358e+01,  1.4357885e+01,  0.0000000e+00
 6.5000000e-02,  2.3305611e-01,  8.6505704e+00,  2.1333231e+01,  1.4053355e+01,  0.0000000e+00
 6.6000000e-02,  2.3115801e-01,  8.5926849e+00,  2.0960550e+01,  1.3761239e+01,  0.0000000e+00
 6.7000000e-02,  2.2941324e-01,  8.5369858e+00,  2.0647286e+01,  1.3482297e+01,  0.0000000e+00
 6.8000000e-02,  2.2782343e-01,  8.4828177e+00,  2.0395858e+01,  1.3212953e+01,  0.0000000e+00
 6.9000000e-02,  2.2642775e-01,  8.4291140e+00,  2.0207777e+01,  1.2952328e+01,  0.0000000e+00
 7.0000000e-02,  2.2525040e-01,  8.3801712e+00,  2.0077863e+01,  1.2707671e+01,  0.0000000e+00
 7.1000000e-02,  2.2428687e-01,  8.3336115e+00,  1.9991546e+01,  1.2460964e+01,  0.0000000e+00
 7.2000000e-02,  2.2353286e-01,  8.2802226e+00,  1.9941053e+01,  1.2224633e+01,  0.0000000e+00
 7.3000000e-02,  2.2298864e-01,  8.2279380e+00,  1.9905193e+01,  1.1980340e+01,  0.0000000e+00
 7.4000000e-02,  2.2265559e-01,  8.1707786e+00,  1.9875970e+01,  1.1748738e+01,  0.0000000e+00
 7.5000000e-02,  2.2250051e-01,  8.1098686e+00,  1.9846142e+01,  1.1522666e+01,  0.0000000e+00
 7.6000000e-02,  2.2250939e-01,  8.0429976e+00,  1.9810433e+01,  1.1307698e+01,  0.0000000e+00
 7.7000000e-02,  2.2263670e-01,  7.9723100e+00,  1.9767850e+01,  1.1100866e+01,  0.0000000e+00
 7.8000000e-02,  2.2283014e-01,  7.8981047e+00,  1.9720642e+01,  1.0901667e+01,  0.0000000e+00
 7.9000000e-02,  2.2302573e-01,  7.8180614e+00,  1.9666985e+01,  1.0707140e+01,  0.0000000e+00
 8.0000000e-02,  2.2316933e-01,  7.7323615e+00,  1.9604599e+01,  1.0520095e+01,  0.0000000e+00
 8.1000000e-02,  2.2325875e-01,  7.6430732e+00,  1.9526195e+01,  1.0338366e+01,  0.0000000e+00
 8.2000000e-02,  2.2328384e-01,  7.5525492e+00,  1.9427807e+01,  1.0161275e+01,  0.0000000e+00
 8.3000000e-02,  2.2323059e-01,  7.4582145e+00,  1.9308531e+01,  9.9905994e+00,  0.0000000e+00
 8.4000000e-02,  2.2309053e-01,  7.3641233e+00,  1.9167066e+01,  9.8227094e+00,  0.0000000e+00
 8.5000000e-02,  2.2287542e-01,  7.2701560e+00,  1.9003519e+01,  9.6601237e+00,  0.0000000e+00
 8.6000000e-02,  2.2260570e-01,  7.1815698e+00,  1.8816198e+01,  9.5001921e+00,  0.0000000e+00
 8.7000000e-02,  2.2227354e-01,  7.0902502e+00,  1.8613066e+01,  9.3433485e+00,  0.0000000e+00
 8.8000000e-02,  2.2187496e-01,  6.9974888e+00,  1.8407010e+01,  9.1879375e+00,  0.0000000e+00
 8.9000000e-02,  2.2141836e-01,  6.9024479e+00,  1.8210578e+01,  9.0355110e+00,  0.0000000e+00
 9.0000000e-02,  2.2090107e-01,  6.8049377e+00,  1.8025384e+01,  8.8853127e+00,  0.0000000e+00
 9.1000000e-02,  2.2032466e-01,  6.7030423e+00,  1.7850473e+01,  8.7399660e+00,  0.0000000e+00
 9.2000000e-02,  2.1970462e-01,  6.5958098e+00,  1.7679235e+01,  8.5952506e+00,  0.0000000e+00
 9.3000000e-02,  2.1905502e-01,  6.4875298e+00,  1.7504472e+01,  8.4569718e+00,  0.0000000e+00
 9.4000000e-02,  2.1835026e-01,  6.3733840e+00,  1.7328251e+01,  8.3197126e+00,  0.0000000e+00
 9.5000000e-02,  2.1758595e-01,  6.2534302e+00,  1.7151213e+01,  8.1879022e+00,  0.0000000e+00
 9.6000000e-02,  2.1678329e-01,  6.1357227e+00,  1.6965252e+01,  8.0568966e+00,  0.0000000e+00
 9.7000000e-02,  2.1591288e-01,  6.0160595e+00,  1.6772029e+01,  7.9302043e+00,  0.0000000e+00
 9.8000000e-02,  2.1493945e-01,  5.8944204e+00,  1.6578591e+01,  7.8043207e+00,  0.0000000e+00
 9.9000000e-02,  2.1386976e-01,  5.7724443e+00,  1.6386287e+01,  7.6817446e+00,  0.0000000e+00
 1.0000000e-01,  2.1272491e-01,  5.6556754e+00,  1.6185655e+01,  7.5613107e+00,  0.0000000e+00
 1.0100000e-01,  2.1148529e-01,  5.5421377e+00,  1.5975689e+01,  7.4431361e+00,  0.0000000e+00
 1.0200000e-01,  2.1012585e-01,  5.4337504e+00,  1.5758871e+01,  7.3275791e+00,  0.0000000e+00
 1.0300000e-01,  2.0869290e-01,  5.3303582e+00,  1.5535831e+01,  7.2147961e+00,  0.0000000e+00
 1.0400000e-01,  2.0720230e-01,  5.2335947e+00,  1.5305526e+01,  7.1044763e+00,  0.0000000e+00
 1.0500000e-01,  2.0566024e-01,  5.1442838e+00,  1.5067259e+01,  6.9960155e+00,  0.0000000e+00
