 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  1.1896114e+01,  1.0600742e+01,  0.0000000e+00,  8.5207600e-01,  0.0000000e+00,  0.0000000e+00
       1,  2.9244242e+01,  0.0000000e+00,  0.0000000e+00,  1.3986000e-02,  2.8382159e+01,  4.4640300e-01
       2,  3.5564350e+00,  0.0000000e+00,  0.0000000e+00,  1.0421000e-02,  2.5198760e+00,  5.2428700e-01
       3,  3.0963230e+00,  0.0000000e+00,  0.0000000e+00,  1.0420000e-02,  2.0608440e+00,  5.2338400e-01
       4,  2.7553170e+00,  0.0000000e+00,  0.0000000e+00,  1.0461000e-02,  1.7084230e+00,  5.3762700e-01
       5,  2.5598360e+00,  0.0000000e+00,  0.0000000e+00,  1.0571000e-02,  1.5127360e+00,  5.3785800e-01
       6,  2.2197510e+00,  0.0000000e+00,  0.0000000e+00,  1.0397000e-02,  1.1726990e+00,  5.3810600e-01
       7,  2.2794100e+00,  0.0000000e+00,  0.0000000e+00,  1.0435000e-02,  1.1965030e+00,  5.5294500e-01
       8,  2.1598660e+00,  0.0000000e+00,  0.0000000e+00,  1.0445000e-02,  1.0979010e+00,  5.5251700e-01
       9,  2.1197740e+00,  0.0000000e+00,  0.0000000e+00,  1.0423000e-02,  1.0570090e+00,  5.5323900e-01
      10,  2.0981920e+00,  0.0000000e+00,  0.0000000e+00,  1.0445000e-02,  1.0368880e+00,  5.5177500e-01
      11,  2.0798070e+00,  0.0000000e+00,  0.0000000e+00,  1.0572000e-02,  1.0161070e+00,  5.5450800e-01
      12,  2.0524020e+00,  0.0000000e+00,  0.0000000e+00,  1.0411000e-02,  9.9092800e-01,  5.5184900e-01
      13,  2.0332190e+00,  0.0000000e+00,  0.0000000e+00,  1.0422000e-02,  9.6561000e-01,  5.5870700e-01
      14,  2.0081730e+00,  0.0000000e+00,  0.0000000e+00,  1.0432000e-02,  9.4475000e-01,  5.5166700e-01
      15,  1.9980600e+00,  0.0000000e+00,  0.0000000e+00,  1.0445000e-02,  9.3509100e-01,  5.5335200e-01
      16,  1.9537100e+00,  0.0000000e+00,  0.0000000e+00,  1.0566000e-02,  9.0391300e-01,  5.4030700e-01
      17,  1.9603420e+00,  0.0000000e+00,  0.0000000e+00,  1.0476000e-02,  9.1405500e-01,  5.3709500e-01
      18,  1.9549050e+00,  0.0000000e+00,  0.0000000e+00,  1.0483000e-02,  9.1829300e-01,  5.2661200e-01
