t, velocity, pressure, k, omega, wall_distance
 7.5000000e-04,  3.3488975e+01,  1.3333333e+03,  1.2375739e+03,  1.3326464e+03,  1.3333333e+03
 1.5000000e-03,  5.6885727e+00,  8.4343465e+02,  1.2146108e+01,  5.7077488e+02,  0.0000000e+00
 2.2500000e-03,  4.1324857e-01,  2.2220805e+05,  1.2044670e+01,  1.2141026e+02,  0.0000000e+00
 3.0000000e-03,  3.1195144e-01,  4.5177163e+03,  1.1944390e+01,  4.1830004e+01,  0.0000000e+00
 3.7500000e-03,  1.3244732e-01,  8.1840375e+02,  1.1845787e+01,  1.7049373e+01,  0.0000000e+00
 4.5000000e-03,  8.7612907e-02,  7.5219259e+02,  1.1748791e+01,  1.2384769e+01,  0.0000000e+00
 5.2500000e-03,  7.8473931e-02,  1.3459763e+02,  1.1653339e+01,  1.1256857e+01,  0.0000000e+00
 6.0000000e-03,  7.3842401e-02,  6.3989744e+01,  1.1559390e+01,  1.0701191e+01,  0.0000000e+00
 6.7500000e-03,  7.1362193e-02,  3.9537843e+01,  1.1466915e+01,  1.0353085e+01,  0.0000000e+00
 7.5000000e-03,  6.9605923e-02,  3.2917184e+01,  1.1375878e+01,  1.0112716e+01,  0.0000000e+00
 8.2500000e-03,  6.8195706e-02,  2.9505528e+01,  1.1286254e+01,  9.9496529e+00,  0.0000000e+00
 9.0000000e-03,  6.7000360e-02,  2.5510295e+01,  1.1198003e+01,  9.8091821e+00,  0.0000000e+00
 9.7500000e-03,  6.5952306e-02,  2.2519794e+01,  1.1111108e+01,  9.6658843e+00,  0.0000000e+00
 1.0500000e-02,  6.5012670e-02,  2.0797160e+01,  1.1025533e+01,  1.0119883e+01,  0.0000000e+00
 1.1250000e-02,  6.4153792e-02,  1.9796707e+01,  1.0941266e+01,  9.5134748e+00,  0.0000000e+00
 1.2000000e-02,  6.3354829e-02,  1.9297786e+01,  1.0858233e+01,  9.3801434e+00,  0.0000000e+00
 1.2750000e-02,  6.2610186e-02,  1.9231784e+01,  1.0776445e+01,  9.2933899e+00,  0.0000000e+00
 1.3500000e-02,  6.1912753e-02,  1.9301287e+01,  1.0695860e+01,  9.1861491e+00,  0.0000000e+00
 1.4250000e-02,  6.1255166e-02,  1.9555430e+01,  1.0616455e+01,  9.1006057e+00,  0.0000000e+00
 1.5000000e-02,  6.0631936e-02,  1.9862942e+01,  1.0538198e+01,  9.0191604e+00,  0.0000000e+00
 1.5750000e-02,  6.0038713e-02,  2.0201132e+01,  1.0461070e+01,  8.9500491e+00,  0.0000000e+00
 1.6500000e-02,  5.9472254e-02,  2.0539995e+01,  1.0385039e+01,  8.8823877e+00,  0.0000000e+00
 1.7250000e-02,  5.8929481e-02,  2.0836818e+01,  1.0310088e+01,  8.7929119e+00,  0.0000000e+00
 1.8000000e-02,  5.8406952e-02,  2.1106265e+01,  1.0236185e+01,  8.7219234e+00,  0.0000000e+00
 1.8750000e-02,  5.7903059e-02,  2.1323272e+01,  1.0163319e+01,  8.6440839e+00,  0.0000000e+00
 1.9500000e-02,  5.7416122e-02,  2.1482723e+01,  1.0091457e+01,  8.5824220e+00,  0.0000000e+00
 2.0250000e-02,  5.6943427e-02,  2.1592721e+01,  1.0020588e+01,  8.5043375e+00,  0.0000000e+00
 2.1000000e-02,  5.6484577e-02,  2.1599100e+01,  9.9506809e+00,  8.5642341e+00,  0.0000000e+00
 2.1750000e-02,  5.6038188e-02,  2.1730653e+01,  9.8817338e+00,  8.3775316e+00,  0.0000000e+00
