 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  3.7571172e+01,  3.5030949e+01,  0.0000000e+00,  2.1000000e-05,  0.0000000e+00,  0.0000000e+00
       1,  8.9217468e+01,  0.0000000e+00,  0.0000000e+00,  1.4163500e-01,  8.2378284e+01,  3.6053150e+00
       2,  1.6269388e+01,  0.0000000e+00,  0.0000000e+00,  8.6927000e-02,  8.2124510e+00,  4.0984810e+00
       3,  1.4213144e+01,  0.0000000e+00,  0.0000000e+00,  9.0101000e-02,  5.7919230e+00,  4.4664200e+00
       4,  1.2001545e+01,  0.0000000e+00,  0.0000000e+00,  8.6415000e-02,  3.7389570e+00,  4.4777460e+00
       5,  1.1082197e+01,  0.0000000e+00,  0.0000000e+00,  8.7417000e-02,  2.8641250e+00,  4.4405850e+00
       6,  1.0909180e+01,  0.0000000e+00,  0.0000000e+00,  8.6146000e-02,  2.7131840e+00,  4.4271740e+00
       7,  1.0785861e+01,  0.0000000e+00,  0.0000000e+00,  8.6370000e-02,  2.6560530e+00,  4.4364690e+00
       8,  1.0708504e+01,  0.0000000e+00,  0.0000000e+00,  8.6197000e-02,  2.6050330e+00,  4.4135050e+00
       9,  1.0691220e+01,  0.0000000e+00,  0.0000000e+00,  8.6285000e-02,  2.6023620e+00,  4.4102860e+00
      10,  1.0626085e+01,  0.0000000e+00,  0.0000000e+00,  8.7199000e-02,  2.5415020e+00,  4.4099810e+00
      11,  1.0616385e+01,  0.0000000e+00,  0.0000000e+00,  8.6181000e-02,  2.5149010e+00,  4.4226670e+00
      12,  1.0612836e+01,  0.0000000e+00,  0.0000000e+00,  8.6207000e-02,  2.5060600e+00,  4.4340540e+00
      13,  1.0519249e+01,  0.0000000e+00,  0.0000000e+00,  8.6279000e-02,  2.4122630e+00,  4.4269850e+00
      14,  1.0498968e+01,  0.0000000e+00,  0.0000000e+00,  8.6258000e-02,  2.4126110e+00,  4.4122900e+00
      15,  1.0487382e+01,  0.0000000e+00,  0.0000000e+00,  8.6671000e-02,  2.4048310e+00,  4.4091310e+00
      16,  1.0498399e+01,  0.0000000e+00,  0.0000000e+00,  8.6312000e-02,  2.4056770e+00,  4.4161970e+00
      17,  1.0491644e+01,  0.0000000e+00,  0.0000000e+00,  8.6351000e-02,  2.3999940e+00,  4.4096530e+00
      18,  1.0536001e+01,  0.0000000e+00,  0.0000000e+00,  8.6393000e-02,  2.4211570e+00,  4.4362080e+00
      19,  1.0479643e+01,  0.0000000e+00,  0.0000000e+00,  8.6440000e-02,  2.3984130e+00,  4.4096650e+00
      20,  1.0484203e+01,  0.0000000e+00,  0.0000000e+00,  8.6219000e-02,  2.3955490e+00,  4.4135850e+00
      21,  1.0477193e+01,  0.0000000e+00,  0.0000000e+00,  8.6248000e-02,  2.3955820e+00,  4.4092900e+00
      22,  1.0493587e+01,  0.0000000e+00,  0.0000000e+00,  8.6379000e-02,  2.4041240e+00,  4.4141460e+00
      23,  1.0476947e+01,  0.0000000e+00,  0.0000000e+00,  8.6307000e-02,  2.3895300e+00,  4.4092390e+00
      24,  1.0510402e+01,  0.0000000e+00,  0.0000000e+00,  8.6766000e-02,  2.4085030e+00,  4.4109510e+00
      25,  1.0394754e+01,  0.0000000e+00,  0.0000000e+00,  8.7055000e-02,  2.2862520e+00,  4.4319090e+00
      26,  1.0445643e+01,  0.0000000e+00,  0.0000000e+00,  8.7797000e-02,  2.3005900e+00,  4.4518430e+00
      27,  1.0243469e+01,  0.0000000e+00,  0.0000000e+00,  8.7014000e-02,  2.0913320e+00,  4.4499080e+00
      28,  1.0511582e+01,  0.0000000e+00,  0.0000000e+00,  8.7463000e-02,  2.3093990e+00,  4.4844260e+00
      29,  1.0181062e+01,  0.0000000e+00,  0.0000000e+00,  8.7690000e-02,  1.9711940e+00,  4.4980070e+00
      30,  1.0541007e+01,  0.0000000e+00,  0.0000000e+00,  8.7561000e-02,  2.3093930e+00,  4.5084820e+00
