t, velocity, pressure, k, omega, wall_distance
 5.0000000e-04,  2.1162962e+01,  2.0000000e+03,  1.8560000e+03,  1.9999996e+03,  2.0000000e+03
 1.0000000e-03,  1.0404511e+00,  8.4086611e+04,  5.0580777e+03,  1.4006972e+03,  0.0000000e+00
 1.5000000e-03,  3.7607111e-01,  3.1847168e+04,  2.9763651e+03,  1.1575109e+03,  0.0000000e+00
 2.0000000e-03,  2.7328565e-01,  7.6257307e+02,  1.8861410e+03,  9.3020101e+02,  0.0000000e+00
 2.5000000e-03,  2.3056178e-01,  8.8371272e+01,  1.2876687e+03,  7.4425630e+02,  0.0000000e+00
 3.0000000e-03,  2.1868585e-01,  5.4447573e+01,  9.3827539e+02,  6.0281490e+02,  0.0000000e+00
 3.5000000e-03,  2.1029175e-01,  4.6025344e+01,  7.2055462e+02,  4.9768337e+02,  0.0000000e+00
 4.0000000e-03,  2.0316076e-01,  4.4003831e+01,  5.7643382e+02,  4.1903027e+02,  0.0000000e+00
 4.5000000e-03,  1.9729720e-01,  4.0566417e+01,  4.7591488e+02,  3.5919011e+02,  0.0000000e+00
 5.0000000e-03,  1.9279995e-01,  4.0770299e+01,  4.0266670e+02,  3.1273586e+02,  0.0000000e+00
 5.5000000e-03,  1.8884786e-01,  3.8184480e+01,  3.4732202e+02,  2.7594306e+02,  0.0000000e+00
 6.0000000e-03,  1.8493761e-01,  3.7195514e+01,  3.0422950e+02,  2.4625192e+02,  0.0000000e+00
 6.5000000e-03,  1.8154671e-01,  3.4942417e+01,  2.6982239e+02,  2.2188362e+02,  0.0000000e+00
 7.0000000e-03,  1.7879469e-01,  3.5784993e+01,  2.4179954e+02,  2.0158127e+02,  0.0000000e+00
 7.5000000e-03,  1.7617741e-01,  3.3930410e+01,  2.1859425e+02,  1.8443972e+02,  0.0000000e+00
 8.0000000e-03,  1.7347188e-01,  3.1173990e+01,  1.9913514e+02,  1.6979530e+02,  0.0000000e+00
 8.5000000e-03,  1.7087634e-01,  3.2033227e+01,  1.8264835e+02,  1.5715285e+02,  0.0000000e+00
 9.0000000e-03,  1.6852335e-01,  2.9587331e+01,  1.6857553e+02,  1.4613665e+02,  0.0000000e+00
 9.5000000e-03,  1.6633588e-01,  2.9980596e+01,  1.5648332e+02,  1.3645732e+02,  0.0000000e+00
 1.0000000e-02,  1.6409355e-01,  2.8571390e+01,  1.4603277e+02,  1.2788893e+02,  0.0000000e+00
 1.0500000e-02,  1.6193651e-01,  2.9115551e+01,  1.3693836e+02,  1.2025284e+02,  0.0000000e+00
 1.1000000e-02,  1.5986577e-01,  2.7774656e+01,  1.2895126e+02,  1.1340612e+02,  0.0000000e+00
 1.1500000e-02,  1.5784333e-01,  2.8526838e+01,  1.2185066e+02,  1.0723319e+02,  0.0000000e+00
 1.2000000e-02,  1.5585260e-01,  2.6630289e+01,  1.1552822e+02,  1.0163978e+02,  0.0000000e+00
 1.2500000e-02,  1.5387123e-01,  2.7512678e+01,  1.0985084e+02,  9.6548154e+01,  0.0000000e+00
 1.3000000e-02,  1.5191153e-01,  2.6485954e+01,  1.0470739e+02,  9.1893768e+01,  0.0000000e+00
 1.3500000e-02,  1.5003349e-01,  2.7561963e+01,  1.0000122e+02,  8.7622596e+01,  0.0000000e+00
 1.4000000e-02,  1.4822139e-01,  2.6204242e+01,  9.5648256e+01,  8.3689125e+01,  0.0000000e+00
 1.4500000e-02,  1.4644876e-01,  2.5805570e+01,  9.1594452e+01,  8.0054726e+01,  0.0000000e+00
 1.5000000e-02,  1.4470864e-01,  2.7938490e+01,  8.7803554e+01,  7.6686429e+01,  0.0000000e+00
 1.5500000e-02,  1.4301061e-01,  2.4620951e+01,  8.4225814e+01,  7.3555937e+01,  0.0000000e+00
 1.6000000e-02,  1.4142960e-01,  2.6742937e+01,  8.0810667e+01,  7.0638824e+01,  0.0000000e+00
 1.6500000e-02,  1.3998174e-01,  2.6707759e+01,  7.7543754e+01,  6.7913887e+01,  0.0000000e+00
 1.7000000e-02,  1.3858244e-01,  2.4613744e+01,  7.4412356e+01,  6.5362642e+01,  0.0000000e+00
 1.7500000e-02,  1.3720346e-01,  2.6802703e+01,  7.1401282e+01,  6.2968904e+01,  0.0000000e+00
 1.8000000e-02,  1.3583331e-01,  2.5580944e+01,  6.8499379e+01,  6.0718457e+01,  0.0000000e+00
 1.8500000e-02,  1.3446812e-01,  2.5696389e+01,  6.5699901e+01,  5.8598767e+01,  0.0000000e+00
 1.9000000e-02,  1.3311050e-01,  2.5098964e+01,  6.2999061e+01,  5.6598734e+01,  0.0000000e+00
 1.9500000e-02,  1.3176661e-01,  2.4617203e+01,  6.0393659e+01,  5.4708504e+01,  0.0000000e+00
 2.0000000e-02,  1.3044819e-01,  2.6420753e+01,  5.7880737e+01,  5.2919301e+01,  0.0000000e+00
 2.0500000e-02,  1.2916102e-01,  2.4612796e+01,  5.5452485e+01,  5.1223277e+01,  0.0000000e+00
 2.1000000e-02,  1.2790145e-01,  2.5585875e+01,  5.3098292e+01,  4.9613353e+01,  0.0000000e+00
 2.1500000e-02,  1.2667791e-01,  2.4892145e+01,  5.0818407e+01,  4.8083168e+01,  0.0000000e+00
 2.2000000e-02,  1.2549014e-01,  2.4896346e+01,  4.8607528e+01,  4.6626981e+01,  0.0000000e+00
 2.2500000e-02,  1.2432979e-01,  2.5113529e+01,  4.6458829e+01,  4.5239585e+01,  0.0000000e+00
 2.3000000e-02,  1.2320613e-01,  2.5100076e+01,  4.4377731e+01,  4.3916266e+01,  0.0000000e+00
 2.3500000e-02,  1.2212535e-01,  2.4290623e+01,  4.2382583e+01,  4.2652745e+01,  0.0000000e+00
 2.4000000e-02,  1.2107851e-01,  2.4711581e+01,  4.0477788e+01,  4.1445119e+01,  0.0000000e+00
 2.4500000e-02,  1.2005401e-01,  2.5669611e+01,  3.8666533e+01,  4.0289835e+01,  0.0000000e+00
 2.5000000e-02,  1.1904728e-01,  2.3761429e+01,  3.6952395e+01,  3.9183649e+01,  0.0000000e+00
 2.5500000e-02,  1.1805680e-01,  2.4598410e+01,  3.5336388e+01,  3.8123593e+01,  0.0000000e+00
 2.6000000e-02,  1.1708930e-01,  2.3262260e+01,  3.3817279e+01,  3.7106935e+01,  0.0000000e+00
 2.6500000e-02,  1.1614694e-01,  2.6353983e+01,  3.2392972e+01,  3.6131158e+01,  0.0000000e+00
 2.7000000e-02,  1.1522487e-01,  2.3657921e+01,  3.1061973e+01,  3.5193942e+01,  0.0000000e+00
 2.7500000e-02,  1.1432616e-01,  2.3899080e+01,  2.9819037e+01,  3.4293119e+01,  0.0000000e+00
 2.8000000e-02,  1.1344853e-01,  2.4419875e+01,  2.8661555e+01,  3.3426697e+01,  0.0000000e+00
 2.8500000e-02,  1.1258308e-01,  2.4112724e+01,  2.7585235e+01,  3.2592821e+01,  0.0000000e+00
