 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  1.4733566e+01,  1.3321881e+01,  0.0000000e+00,  7.0264400e-01,  0.0000000e+00,  0.0000000e+00
       1,  6.4428770e+00,  0.0000000e+00,  0.0000000e+00,  1.2335000e-02,  5.4342220e+00,  5.5117300e-01
       2,  3.7249610e+00,  0.0000000e+00,  0.0000000e+00,  9.8820000e-03,  2.6127560e+00,  5.5325400e-01
       3,  3.6176640e+00,  0.0000000e+00,  0.0000000e+00,  9.7990000e-03,  2.4710500e+00,  5.8916100e-01
       4,  2.7570880e+00,  0.0000000e+00,  0.0000000e+00,  9.7780000e-03,  1.5985720e+00,  6.0073500e-01
       5,  2.8012360e+00,  0.0000000e+00,  0.0000000e+00,  9.7690000e-03,  1.6426960e+00,  6.0055900e-01
       6,  2.4416770e+00,  0.0000000e+00,  0.0000000e+00,  9.7590000e-03,  1.2834780e+00,  6.0091400e-01
       7,  2.2364270e+00,  0.0000000e+00,  0.0000000e+00,  9.8480000e-03,  1.0778960e+00,  6.0123200e-01
       8,  2.1730280e+00,  0.0000000e+00,  0.0000000e+00,  9.8340000e-03,  1.0144860e+00,  6.0091600e-01
       9,  2.0731000e+00,  0.0000000e+00,  0.0000000e+00,  9.7330000e-03,  9.1512000e-01,  6.0057200e-01
      10,  1.9532000e+00,  0.0000000e+00,  0.0000000e+00,  9.7840000e-03,  7.9563000e-01,  6.0084300e-01
      11,  1.9899640e+00,  0.0000000e+00,  0.0000000e+00,  9.8640000e-03,  8.3170800e-01,  6.0152600e-01
      12,  1.9859270e+00,  0.0000000e+00,  0.0000000e+00,  9.7850000e-03,  8.2818300e-01,  6.0068200e-01
      13,  1.9951190e+00,  0.0000000e+00,  0.0000000e+00,  9.9990000e-03,  8.3603500e-01,  6.0103400e-01
      14,  2.0230730e+00,  0.0000000e+00,  0.0000000e+00,  9.8330000e-03,  8.6510500e-01,  6.0083000e-01
      15,  2.0384620e+00,  0.0000000e+00,  0.0000000e+00,  9.7840000e-03,  8.7985500e-01,  6.0089000e-01
      16,  2.0433470e+00,  0.0000000e+00,  0.0000000e+00,  9.7540000e-03,  8.8423400e-01,  6.0151800e-01
      17,  2.0520680e+00,  0.0000000e+00,  0.0000000e+00,  9.7930000e-03,  8.9285600e-01,  6.0136000e-01
      18,  2.0508020e+00,  0.0000000e+00,  0.0000000e+00,  9.7670000e-03,  8.9156000e-01,  6.0164500e-01
      19,  2.0908450e+00,  0.0000000e+00,  0.0000000e+00,  9.7710000e-03,  9.3231900e-01,  6.0097800e-01
      20,  2.1132520e+00,  0.0000000e+00,  0.0000000e+00,  9.7920000e-03,  9.5474300e-01,  6.0093300e-01
      21,  2.2177240e+00,  0.0000000e+00,  0.0000000e+00,  9.7880000e-03,  1.0585660e+00,  6.0172700e-01
      22,  1.9957320e+00,  0.0000000e+00,  0.0000000e+00,  9.7940000e-03,  8.3666800e-01,  6.0086400e-01
      23,  2.3212730e+00,  0.0000000e+00,  0.0000000e+00,  9.7560000e-03,  1.1621750e+00,  6.0062500e-01
      24,  2.2387150e+00,  0.0000000e+00,  0.0000000e+00,  9.7660000e-03,  1.0803750e+00,  6.0087000e-01
      25,  2.1915000e+00,  0.0000000e+00,  0.0000000e+00,  9.7920000e-03,  1.0331430e+00,  6.0094600e-01
      26,  2.1801690e+00,  0.0000000e+00,  0.0000000e+00,  9.7730000e-03,  1.0216600e+00,  6.0071000e-01
      27,  2.1538360e+00,  0.0000000e+00,  0.0000000e+00,  9.7940000e-03,  9.9558300e-01,  6.0075400e-01
      28,  2.1405770e+00,  0.0000000e+00,  0.0000000e+00,  9.7790000e-03,  9.8205800e-01,  6.0087000e-01
      29,  2.1251750e+00,  0.0000000e+00,  0.0000000e+00,  9.8050000e-03,  9.6649500e-01,  6.0090400e-01
      30,  2.1202610e+00,  0.0000000e+00,  0.0000000e+00,  9.7540000e-03,  9.6052300e-01,  6.0145000e-01
      31,  2.1093600e+00,  0.0000000e+00,  0.0000000e+00,  9.8360000e-03,  9.5075200e-01,  6.0106500e-01
      32,  2.1083900e+00,  0.0000000e+00,  0.0000000e+00,  9.8090000e-03,  9.4975800e-01,  6.0077300e-01
      33,  2.0874150e+00,  0.0000000e+00,  0.0000000e+00,  9.7790000e-03,  9.2950700e-01,  6.0086600e-01
      34,  2.0791150e+00,  0.0000000e+00,  0.0000000e+00,  9.8050000e-03,  9.2077900e-01,  6.0092300e-01
      35,  2.0727800e+00,  0.0000000e+00,  0.0000000e+00,  9.8240000e-03,  9.1403400e-01,  6.0090100e-01
      36,  2.0720780e+00,  0.0000000e+00,  0.0000000e+00,  9.7580000e-03,  9.1366100e-01,  6.0074600e-01
      37,  2.0446670e+00,  0.0000000e+00,  0.0000000e+00,  9.8060000e-03,  8.8590700e-01,  6.0088900e-01
      38,  2.0595070e+00,  0.0000000e+00,  0.0000000e+00,  9.8100000e-03,  9.0019000e-01,  6.0081900e-01
      39,  2.0332420e+00,  0.0000000e+00,  0.0000000e+00,  9.7520000e-03,  8.7463000e-01,  6.0068100e-01
      40,  2.0236440e+00,  0.0000000e+00,  0.0000000e+00,  9.7920000e-03,  8.6560700e-01,  6.0062300e-01
      41,  2.0156220e+00,  0.0000000e+00,  0.0000000e+00,  9.9560000e-03,  8.5695700e-01,  6.0054000e-01
