t, velocity, pressure, k, omega, wall_distance
 7.5000000e-04,  3.1918646e+01,  1.3333333e+03,  1.2374710e+03,  1.3326464e+03,  1.3333333e+03
 1.5000000e-03,  5.7355580e+00,  1.0907744e+03,  1.2153537e+01,  7.4484022e+02,  0.0000000e+00
 2.2500000e-03,  2.1524699e+00,  2.5233947e+03,  1.2051596e+01,  2.6094823e+02,  0.0000000e+00
 3.0000000e-03,  2.1574507e+00,  1.6178851e+02,  1.1951292e+01,  1.1332620e+02,  0.0000000e+00
 3.7500000e-03,  2.1741570e+00,  4.1875726e+01,  1.1852665e+01,  4.1959583e+01,  0.0000000e+00
 4.5000000e-03,  2.1956983e+00,  1.7014278e+01,  1.1755593e+01,  1.5608318e+01,  0.0000000e+00
 5.2500000e-03,  2.2161776e+00,  7.6375224e+00,  1.1660043e+01,  1.1088779e+01,  0.0000000e+00
 6.0000000e-03,  2.2366077e+00,  3.8780143e+00,  1.1565990e+01,  1.0355067e+01,  0.0000000e+00
 6.7500000e-03,  2.2576198e+00,  2.1636870e+00,  1.1473405e+01,  1.0015310e+01,  0.0000000e+00
 7.5000000e-03,  2.2794459e+00,  1.4127133e+00,  1.1382259e+01,  9.8069009e+00,  0.0000000e+00
 8.2500000e-03,  2.3021023e+00,  1.2404907e+00,  1.1292521e+01,  9.6527142e+00,  0.0000000e+00
 9.0000000e-03,  2.3255128e+00,  1.3135257e+00,  1.1204160e+01,  9.5256886e+00,  0.0000000e+00
 9.7500000e-03,  2.3495717e+00,  1.4314706e+00,  1.1117145e+01,  9.4142247e+00,  0.0000000e+00
 1.0500000e-02,  2.3743650e+00,  1.5624047e+00,  1.1031445e+01,  9.3122362e+00,  0.0000000e+00
 1.1250000e-02,  2.3995500e+00,  1.6032734e+00,  1.0947034e+01,  9.2165644e+00,  0.0000000e+00
 1.2000000e-02,  2.4237330e+00,  1.6066187e+00,  1.0863882e+01,  9.1254568e+00,  0.0000000e+00
 1.2750000e-02,  2.4545487e+00,  1.7071381e+00,  1.0781959e+01,  9.0378698e+00,  0.0000000e+00
 1.3500000e-02,  2.4895924e+00,  1.8937844e+00,  1.0701231e+01,  8.9531382e+00,  0.0000000e+00
 1.4250000e-02,  2.5273232e+00,  1.9751731e+00,  1.0621679e+01,  8.8708173e+00,  0.0000000e+00
 1.5000000e-02,  2.5676353e+00,  2.2679197e+00,  1.0543272e+01,  8.7905733e+00,  0.0000000e+00
 1.5750000e-02,  2.6167436e+00,  3.5009058e+00,  1.0465982e+01,  8.7121642e+00,  0.0000000e+00
 1.6500000e-02,  2.6648611e+00,  2.8706034e+00,  1.0389803e+01,  8.6354137e+00,  0.0000000e+00
 1.7250000e-02,  2.6514627e+00,  5.9115097e+00,  1.0314675e+01,  8.5601639e+00,  0.0000000e+00
 1.8000000e-02,  2.6022845e+00,  4.1492039e+00,  1.0240688e+01,  8.4863449e+00,  0.0000000e+00
 1.8750000e-02,  2.5312804e+00,  3.5873299e+00,  1.0167730e+01,  8.4138235e+00,  0.0000000e+00
 1.9500000e-02,  2.4526398e+00,  3.2266311e+00,  1.0095782e+01,  8.3425173e+00,  0.0000000e+00
 2.0250000e-02,  2.3753975e+00,  2.9391063e+00,  1.0024824e+01,  8.2723594e+00,  0.0000000e+00
 2.1000000e-02,  2.3041998e+00,  2.7319663e+00,  9.9548426e+00,  8.2032950e+00,  0.0000000e+00
 2.1750000e-02,  2.2408699e+00,  2.5719326e+00,  9.8858190e+00,  8.1352766e+00,  0.0000000e+00
 2.2500000e-02,  2.1855004e+00,  2.4444773e+00,  9.8177363e+00,  8.0682632e+00,  0.0000000e+00
 2.3250000e-02,  2.1373534e+00,  2.3440247e+00,  9.7505767e+00,  8.0022179e+00,  0.0000000e+00
 2.4000000e-02,  2.0953839e+00,  2.2659637e+00,  9.6843265e+00,  7.9371073e+00,  0.0000000e+00
 2.4750000e-02,  2.0587060e+00,  2.1990576e+00,  9.6189713e+00,  7.8729016e+00,  0.0000000e+00
 2.5500000e-02,  2.0266074e+00,  2.1365700e+00,  9.5544974e+00,  7.8095741e+00,  0.0000000e+00
 2.6250000e-02,  1.9985023e+00,  2.0736268e+00,  9.4908934e+00,  7.7471015e+00,  0.0000000e+00
 2.7000000e-02,  1.9738269e+00,  2.0076752e+00,  9.4281483e+00,  7.6854612e+00,  0.0000000e+00
 2.7750000e-02,  1.9521743e+00,  1.9394766e+00,  9.3662510e+00,  7.6246332e+00,  0.0000000e+00
 2.8500000e-02,  1.9333273e+00,  1.8703929e+00,  9.3051913e+00,  7.5645997e+00,  0.0000000e+00
 2.9250000e-02,  1.9170926e+00,  1.8012078e+00,  9.2449600e+00,  7.5053423e+00,  0.0000000e+00
 3.0000000e-02,  1.9032853e+00,  1.7335890e+00,  9.1855489e+00,  7.4468423e+00,  0.0000000e+00
 3.0750000e-02,  1.8911633e+00,  1.6608703e+00,  9.1269519e+00,  7.3890829e+00,  0.0000000e+00
 3.1500000e-02,  1.8806264e+00,  1.5917815e+00,  9.0691640e+00,  7.3320496e+00,  0.0000000e+00
 3.2250000e-02,  1.8719024e+00,  1.5325974e+00,  9.0121829e+00,  7.2757275e+00,  0.0000000e+00
 3.3000000e-02,  1.8648350e+00,  1.4791782e+00,  8.9560080e+00,  7.2201030e+00,  0.0000000e+00
 3.3750000e-02,  1.8593261e+00,  1.4315650e+00,  8.9006347e+00,  7.1651611e+00,  0.0000000e+00
 3.4500000e-02,  1.8550774e+00,  1.3863420e+00,  8.8460637e+00,  7.1108879e+00,  0.0000000e+00
 3.5250000e-02,  1.8519820e+00,  1.3439616e+00,  8.7922978e+00,  7.0572708e+00,  0.0000000e+00
 3.6000000e-02,  1.8500041e+00,  1.3046477e+00,  8.7393417e+00,  7.0042976e+00,  0.0000000e+00
 3.6750000e-02,  1.8490144e+00,  1.2673522e+00,  8.6872031e+00,  6.9519564e+00,  0.0000000e+00
 3.7500000e-02,  1.8489260e+00,  1.2320734e+00,  8.6358907e+00,  6.9002362e+00,  0.0000000e+00
 3.8250000e-02,  1.8497104e+00,  1.1993961e+00,  8.5854171e+00,  6.8491260e+00,  0.0000000e+00
 3.9000000e-02,  1.8512546e+00,  1.1684025e+00,  8.5357875e+00,  6.7986147e+00,  0.0000000e+00
 3.9750000e-02,  1.8534131e+00,  1.1385784e+00,  8.4870224e+00,  6.7486918e+00,  0.0000000e+00
 4.0500000e-02,  1.8561315e+00,  1.1097630e+00,  8.4391497e+00,  6.6993467e+00,  0.0000000e+00
 4.1250000e-02,  1.8593835e+00,  1.0824519e+00,  8.3921935e+00,  6.6505696e+00,  0.0000000e+00
 4.2000000e-02,  1.8630774e+00,  1.0563834e+00,  8.3461813e+00,  6.6023507e+00,  0.0000000e+00
 4.2750000e-02,  1.8671302e+00,  1.0311951e+00,  8.3011467e+00,  6.5546809e+00,  0.0000000e+00
 4.3500000e-02,  1.8715237e+00,  1.0072730e+00,  8.2571247e+00,  6.5075508e+00,  0.0000000e+00
 4.4250000e-02,  1.8761632e+00,  9.8407009e-01,  8.2141547e+00,  6.4609506e+00,  0.0000000e+00
 4.5000000e-02,  1.8810051e+00,  9.6113535e-01,  8.1722723e+00,  6.4148659e+00,  0.0000000e+00
 4.5750000e-02,  1.8861175e+00,  9.4117468e-01,  8.1310971e+00,  6.3692949e+00,  0.0000000e+00
 4.6500000e-02,  1.8913905e+00,  9.1993220e-01,  8.0908264e+00,  6.3242277e+00,  0.0000000e+00
 4.7250000e-02,  1.8968804e+00,  9.0135837e-01,  8.0515625e+00,  6.2796566e+00,  0.0000000e+00
 4.8000000e-02,  1.9024887e+00,  8.8256983e-01,  8.0133433e+00,  6.2355733e+00,  0.0000000e+00
 4.8750000e-02,  1.9081888e+00,  8.6455821e-01,  7.9762438e+00,  6.1919696e+00,  0.0000000e+00
 4.9500000e-02,  1.9139257e+00,  8.4719889e-01,  7.9403124e+00,  6.1488383e+00,  0.0000000e+00
 5.0250000e-02,  1.9196110e+00,  8.3017105e-01,  7.9055588e+00,  6.1061716e+00,  0.0000000e+00
 5.1000000e-02,  1.9251100e+00,  8.1337941e-01,  7.8720982e+00,  6.0639622e+00,  0.0000000e+00
 5.1750000e-02,  1.9303824e+00,  7.9686652e-01,  7.8399951e+00,  6.0222010e+00,  0.0000000e+00
 5.2500000e-02,  1.9355610e+00,  7.8079999e-01,  7.8092487e+00,  5.9808821e+00,  0.0000000e+00
 5.3250000e-02,  1.9406354e+00,  7.6585862e-01,  7.7798383e+00,  5.9399989e+00,  0.0000000e+00
 5.4000000e-02,  1.9454681e+00,  7.5040855e-01,  7.7518671e+00,  5.8995440e+00,  0.0000000e+00
 5.4750000e-02,  1.9501525e+00,  7.3611466e-01,  7.7253615e+00,  5.8595107e+00,  0.0000000e+00
 5.5500000e-02,  1.9546547e+00,  7.2191793e-01,  7.7004576e+00,  5.8198917e+00,  0.0000000e+00
 5.6250000e-02,  1.9589499e+00,  7.0775385e-01,  7.6772022e+00,  5.7806801e+00,  0.0000000e+00
 5.7000000e-02,  1.9628184e+00,  6.9374921e-01,  7.6554605e+00,  5.7418706e+00,  0.0000000e+00
 5.7750000e-02,  1.9663708e+00,  6.7861303e-01,  7.6354303e+00,  5.7034545e+00,  0.0000000e+00
 5.8500000e-02,  1.9696525e+00,  6.6621015e-01,  7.6172484e+00,  5.6654240e+00,  0.0000000e+00
 5.9250000e-02,  1.9726644e+00,  6.5339427e-01,  7.6009863e+00,  5.6277759e+00,  0.0000000e+00
 6.0000000e-02,  1.9753725e+00,  6.4010706e-01,  7.5867251e+00,  5.5905041e+00,  0.0000000e+00
 6.0750000e-02,  1.9776610e+00,  6.3031475e-01,  7.5745883e+00,  5.5536024e+00,  0.0000000e+00
 6.1500000e-02,  1.9795627e+00,  6.1573719e-01,  7.5646645e+00,  5.5170668e+00,  0.0000000e+00
 6.2250000e-02,  1.9810417e+00,  6.0300856e-01,  7.5570272e+00,  5.4808898e+00,  0.0000000e+00
 6.3000000e-02,  1.9821916e+00,  5.9086434e-01,  7.5518128e+00,  5.4450661e+00,  0.0000000e+00
 6.3750000e-02,  1.9830482e+00,  5.7926021e-01,  7.5491161e+00,  5.4095906e+00,  0.0000000e+00
 6.4500000e-02,  1.9836167e+00,  5.6742108e-01,  7.5490066e+00,  5.3744567e+00,  0.0000000e+00
 6.5250000e-02,  1.9838702e+00,  5.5698550e-01,  7.5515318e+00,  5.3396602e+00,  0.0000000e+00
 6.6000000e-02,  1.9836903e+00,  5.4621543e-01,  7.5567518e+00,  5.3051951e+00,  0.0000000e+00
 6.6750000e-02,  1.9832092e+00,  5.3607495e-01,  7.5648202e+00,  5.2710558e+00,  0.0000000e+00
 6.7500000e-02,  1.9824544e+00,  5.2588443e-01,  7.5758686e+00,  5.2372385e+00,  0.0000000e+00
 6.8250000e-02,  1.9814437e+00,  5.1645531e-01,  7.5899031e+00,  5.2037390e+00,  0.0000000e+00
 6.9000000e-02,  1.9801681e+00,  5.0723138e-01,  7.6069251e+00,  5.1705524e+00,  0.0000000e+00
 6.9750000e-02,  1.9786051e+00,  4.9822977e-01,  7.6271618e+00,  5.1376732e+00,  0.0000000e+00
 7.0500000e-02,  1.9768140e+00,  4.8984516e-01,  7.6507381e+00,  5.1050986e+00,  0.0000000e+00
 7.1250000e-02,  1.9747851e+00,  4.8193064e-01,  7.6777478e+00,  5.0728257e+00,  0.0000000e+00
 7.2000000e-02,  1.9725283e+00,  4.7415606e-01,  7.7081529e+00,  5.0408474e+00,  0.0000000e+00
