 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  2.1537510e+01,  2.1004377e+01,  0.0000000e+00,  1.5000000e-05,  0.0000000e+00,  0.0000000e+00
       1,  6.1597850e+00,  0.0000000e+00,  0.0000000e+00,  1.5783000e-02,  4.9300080e+00,  6.5280400e-01
       2,  3.1313890e+00,  0.0000000e+00,  0.0000000e+00,  1.2947000e-02,  1.6930600e+00,  7.2850300e-01
       3,  2.6834930e+00,  0.0000000e+00,  0.0000000e+00,  1.2946000e-02,  1.2054620e+00,  7.6858100e-01
       4,  2.3502290e+00,  0.0000000e+00,  0.0000000e+00,  1.3170000e-02,  8.6982900e-01,  7.6953700e-01
       5,  2.1412220e+00,  0.0000000e+00,  0.0000000e+00,  1.2988000e-02,  6.6314300e-01,  7.6842200e-01
       6,  1.9774720e+00,  0.0000000e+00,  0.0000000e+00,  1.3066000e-02,  4.9905600e-01,  7.6838500e-01
       7,  1.9450240e+00,  0.0000000e+00,  0.0000000e+00,  1.2961000e-02,  4.6648800e-01,  7.6890600e-01
       8,  1.9719600e+00,  0.0000000e+00,  0.0000000e+00,  1.2963000e-02,  4.5360200e-01,  8.0818700e-01
       9,  1.9728620e+00,  0.0000000e+00,  0.0000000e+00,  1.3074000e-02,  4.5718700e-01,  8.0716100e-01
      10,  2.0501090e+00,  0.0000000e+00,  0.0000000e+00,  1.2988000e-02,  4.9415900e-01,  8.4773400e-01
      11,  2.0190960e+00,  0.0000000e+00,  0.0000000e+00,  1.2948000e-02,  4.6161200e-01,  8.4840500e-01
      12,  2.0248850e+00,  0.0000000e+00,  0.0000000e+00,  1.3010000e-02,  4.6070200e-01,  8.4848000e-01
      13,  2.0452080e+00,  0.0000000e+00,  0.0000000e+00,  1.2999000e-02,  4.8515000e-01,  8.4846800e-01
      14,  2.0164310e+00,  0.0000000e+00,  0.0000000e+00,  1.2970000e-02,  4.6040500e-01,  8.4695100e-01
      15,  1.9956460e+00,  0.0000000e+00,  0.0000000e+00,  1.3108000e-02,  4.4209300e-01,  8.4778200e-01
      16,  1.9937790e+00,  0.0000000e+00,  0.0000000e+00,  1.3114000e-02,  4.3997700e-01,  8.4720400e-01
      17,  1.9730150e+00,  0.0000000e+00,  0.0000000e+00,  1.3077000e-02,  4.1923100e-01,  8.4742200e-01
      18,  1.9898870e+00,  0.0000000e+00,  0.0000000e+00,  1.3098000e-02,  4.1838200e-01,  8.5937000e-01
      19,  1.9707130e+00,  0.0000000e+00,  0.0000000e+00,  1.2994000e-02,  4.1543100e-01,  8.4738800e-01
      20,  1.9627210e+00,  0.0000000e+00,  0.0000000e+00,  1.2982000e-02,  4.0825300e-01,  8.4796600e-01
      21,  1.9569380e+00,  0.0000000e+00,  0.0000000e+00,  1.3110000e-02,  3.9972500e-01,  8.4784000e-01
      22,  1.9624380e+00,  0.0000000e+00,  0.0000000e+00,  1.3113000e-02,  3.9589800e-01,  8.4715200e-01
      23,  1.9520470e+00,  0.0000000e+00,  0.0000000e+00,  1.2955000e-02,  3.9645700e-01,  8.4980800e-01
      24,  1.9308850e+00,  0.0000000e+00,  0.0000000e+00,  1.3059000e-02,  3.9521000e-01,  8.2814500e-01
      25,  1.9022440e+00,  0.0000000e+00,  0.0000000e+00,  1.2969000e-02,  3.8803000e-01,  8.0837900e-01
      26,  1.9234190e+00,  0.0000000e+00,  0.0000000e+00,  1.2984000e-02,  4.0393200e-01,  8.0927300e-01
      27,  1.9025110e+00,  0.0000000e+00,  0.0000000e+00,  1.2958000e-02,  3.8491800e-01,  8.0833900e-01
      28,  1.8861580e+00,  0.0000000e+00,  0.0000000e+00,  1.2937000e-02,  3.7044600e-01,  8.0698200e-01
      29,  1.8845350e+00,  0.0000000e+00,  0.0000000e+00,  1.2994000e-02,  3.6749100e-01,  8.0755800e-01
      30,  1.8745680e+00,  0.0000000e+00,  0.0000000e+00,  1.2953000e-02,  3.6006900e-01,  8.0713600e-01
      31,  1.8669610e+00,  0.0000000e+00,  0.0000000e+00,  1.2960000e-02,  3.4743200e-01,  8.1026800e-01
      32,  1.8547490e+00,  0.0000000e+00,  0.0000000e+00,  1.3026000e-02,  3.3220800e-01,  8.1191600e-01
      33,  1.8261390e+00,  0.0000000e+00,  0.0000000e+00,  1.2955000e-02,  3.1098000e-01,  8.0805100e-01
      34,  1.7606080e+00,  0.0000000e+00,  0.0000000e+00,  1.2956000e-02,  2.2874900e-01,  8.2474100e-01
      35,  1.8346360e+00,  0.0000000e+00,  0.0000000e+00,  1.2980000e-02,  3.2123400e-01,  8.0723100e-01
      36,  1.8681100e+00,  0.0000000e+00,  0.0000000e+00,  1.3017000e-02,  3.3677900e-01,  8.1981300e-01
      37,  1.8777850e+00,  0.0000000e+00,  0.0000000e+00,  1.3087000e-02,  3.5508400e-01,  8.1438300e-01
      38,  1.8743860e+00,  0.0000000e+00,  0.0000000e+00,  1.3042000e-02,  3.5790300e-01,  8.0912900e-01
      39,  1.8849700e+00,  0.0000000e+00,  0.0000000e+00,  1.3058000e-02,  3.6902300e-01,  8.0941700e-01
      40,  1.8925240e+00,  0.0000000e+00,  0.0000000e+00,  1.2973000e-02,  3.7629900e-01,  8.0934100e-01
      41,  1.8976280e+00,  0.0000000e+00,  0.0000000e+00,  1.2968000e-02,  3.8342400e-01,  8.0711900e-01
      42,  1.9329870e+00,  0.0000000e+00,  0.0000000e+00,  1.2963000e-02,  4.1958100e-01,  8.0764800e-01
      43,  1.9581980e+00,  0.0000000e+00,  0.0000000e+00,  1.2961000e-02,  4.4084900e-01,  8.0776400e-01
      44,  1.9524470e+00,  0.0000000e+00,  0.0000000e+00,  1.2959000e-02,  4.3888900e-01,  8.0730900e-01
      45,  1.9665420e+00,  0.0000000e+00,  0.0000000e+00,  1.2964000e-02,  4.4768300e-01,  8.0829900e-01
      46,  1.9408210e+00,  0.0000000e+00,  0.0000000e+00,  1.2957000e-02,  4.2526400e-01,  8.0722400e-01
      47,  1.9546030e+00,  0.0000000e+00,  0.0000000e+00,  1.2948000e-02,  4.3397400e-01,  8.1443100e-01
      48,  1.9494320e+00,  0.0000000e+00,  0.0000000e+00,  1.3039000e-02,  4.3572400e-01,  8.0795900e-01
      49,  1.9427760e+00,  0.0000000e+00,  0.0000000e+00,  1.3010000e-02,  4.2777500e-01,  8.0791100e-01
      50,  1.9584420e+00,  0.0000000e+00,  0.0000000e+00,  1.3067000e-02,  4.3874600e-01,  8.0838500e-01
      51,  1.9557860e+00,  0.0000000e+00,  0.0000000e+00,  1.2962000e-02,  4.4439300e-01,  8.0689000e-01
      52,  1.9604560e+00,  0.0000000e+00,  0.0000000e+00,  1.2979000e-02,  4.4016500e-01,  8.1226100e-01
      53,  1.9518890e+00,  0.0000000e+00,  0.0000000e+00,  1.2945000e-02,  4.3748400e-01,  8.0719500e-01
      54,  1.9535630e+00,  0.0000000e+00,  0.0000000e+00,  1.2980000e-02,  4.3864100e-01,  8.0849300e-01
      55,  1.9557750e+00,  0.0000000e+00,  0.0000000e+00,  1.3093000e-02,  4.3976200e-01,  8.0940600e-01
      56,  1.9507670e+00,  0.0000000e+00,  0.0000000e+00,  1.2969000e-02,  4.3754700e-01,  8.0707900e-01
      57,  1.9527220e+00,  0.0000000e+00,  0.0000000e+00,  1.2997000e-02,  4.3858900e-01,  8.0687500e-01
      58,  1.9703240e+00,  0.0000000e+00,  0.0000000e+00,  1.2976000e-02,  4.3776400e-01,  8.0894900e-01
      59,  1.9521960e+00,  0.0000000e+00,  0.0000000e+00,  1.2963000e-02,  4.3653500e-01,  8.0816900e-01
      60,  1.9532240e+00,  0.0000000e+00,  0.0000000e+00,  1.2973000e-02,  4.3676800e-01,  8.1084500e-01
      61,  1.9375270e+00,  0.0000000e+00,  0.0000000e+00,  1.2929000e-02,  4.2200400e-01,  8.0708600e-01
      62,  1.9307340e+00,  0.0000000e+00,  0.0000000e+00,  1.2958000e-02,  4.1755900e-01,  8.0715900e-01
      63,  1.9453180e+00,  0.0000000e+00,  0.0000000e+00,  1.2988000e-02,  4.2151700e-01,  8.0732000e-01
      64,  1.9234010e+00,  0.0000000e+00,  0.0000000e+00,  1.2958000e-02,  4.0898200e-01,  8.0760200e-01
      65,  1.9343160e+00,  0.0000000e+00,  0.0000000e+00,  1.2966000e-02,  4.0399900e-01,  8.0921900e-01
      66,  1.9152480e+00,  0.0000000e+00,  0.0000000e+00,  1.2947000e-02,  3.9880000e-01,  8.0882400e-01
      67,  1.9159060e+00,  0.0000000e+00,  0.0000000e+00,  1.2969000e-02,  4.0349100e-01,  8.0724100e-01
      68,  1.9188340e+00,  0.0000000e+00,  0.0000000e+00,  1.3024000e-02,  3.9938600e-01,  8.0733000e-01
      69,  1.9152220e+00,  0.0000000e+00,  0.0000000e+00,  1.3094000e-02,  4.0060100e-01,  8.0795600e-01
      70,  1.9046910e+00,  0.0000000e+00,  0.0000000e+00,  1.2940000e-02,  3.8817900e-01,  8.0882600e-01
      71,  1.8961510e+00,  0.0000000e+00,  0.0000000e+00,  1.3113000e-02,  3.8100900e-01,  8.0779300e-01
      72,  1.8950720e+00,  0.0000000e+00,  0.0000000e+00,  1.2954000e-02,  3.7934700e-01,  8.0716000e-01
      73,  1.8946540e+00,  0.0000000e+00,  0.0000000e+00,  1.2989000e-02,  3.8029700e-01,  8.0733200e-01
      74,  1.8953120e+00,  0.0000000e+00,  0.0000000e+00,  1.2995000e-02,  3.7604500e-01,  8.0805100e-01
      75,  1.8907280e+00,  0.0000000e+00,  0.0000000e+00,  1.2942000e-02,  3.7572400e-01,  8.0798800e-01
      76,  1.8910870e+00,  0.0000000e+00,  0.0000000e+00,  1.2971000e-02,  3.7608300e-01,  8.0787300e-01
      77,  1.8860470e+00,  0.0000000e+00,  0.0000000e+00,  1.2964000e-02,  3.7185100e-01,  8.0745300e-01
      78,  1.8796950e+00,  0.0000000e+00,  0.0000000e+00,  1.2948000e-02,  3.6361200e-01,  8.1029600e-01
      79,  1.8844670e+00,  0.0000000e+00,  0.0000000e+00,  1.2951000e-02,  3.6211100e-01,  8.1694500e-01
      80,  1.8910290e+00,  0.0000000e+00,  0.0000000e+00,  1.2949000e-02,  3.6613300e-01,  8.1639600e-01
      81,  1.8813760e+00,  0.0000000e+00,  0.0000000e+00,  1.2951000e-02,  3.6074500e-01,  8.0852300e-01
      82,  1.8679660e+00,  0.0000000e+00,  0.0000000e+00,  1.2982000e-02,  3.5186800e-01,  8.0787800e-01
      83,  1.8680480e+00,  0.0000000e+00,  0.0000000e+00,  1.2948000e-02,  3.5156700e-01,  8.0728200e-01
      84,  1.8607540e+00,  0.0000000e+00,  0.0000000e+00,  1.2956000e-02,  3.4865100e-01,  8.0737700e-01
      85,  1.8644160e+00,  0.0000000e+00,  0.0000000e+00,  1.2966000e-02,  3.4954400e-01,  8.0752700e-01
      86,  1.8630030e+00,  0.0000000e+00,  0.0000000e+00,  1.3027000e-02,  3.4569100e-01,  8.1024900e-01
      87,  1.8639030e+00,  0.0000000e+00,  0.0000000e+00,  1.3015000e-02,  3.4827800e-01,  8.0782600e-01
      88,  1.8575100e+00,  0.0000000e+00,  0.0000000e+00,  1.3021000e-02,  3.4250800e-01,  8.0802000e-01
      89,  1.8693020e+00,  0.0000000e+00,  0.0000000e+00,  1.2954000e-02,  3.3776900e-01,  8.2532800e-01
      90,  1.8495370e+00,  0.0000000e+00,  0.0000000e+00,  1.2949000e-02,  3.3577500e-01,  8.0849700e-01
      91,  1.8466850e+00,  0.0000000e+00,  0.0000000e+00,  1.2971000e-02,  3.3318800e-01,  8.0717900e-01
      92,  1.8407220e+00,  0.0000000e+00,  0.0000000e+00,  1.3766000e-02,  3.2287700e-01,  8.0867200e-01
      93,  1.8356050e+00,  0.0000000e+00,  0.0000000e+00,  1.3001000e-02,  3.2188200e-01,  8.0711400e-01
      94,  1.8363030e+00,  0.0000000e+00,  0.0000000e+00,  1.2953000e-02,  3.2098700e-01,  8.0946100e-01
      95,  1.8373790e+00,  0.0000000e+00,  0.0000000e+00,  1.2965000e-02,  3.1498300e-01,  8.1268800e-01
      96,  1.8293420e+00,  0.0000000e+00,  0.0000000e+00,  1.3021000e-02,  3.1362200e-01,  8.0769700e-01
      97,  1.8456100e+00,  0.0000000e+00,  0.0000000e+00,  1.2963000e-02,  3.1548900e-01,  8.2392300e-01
      98,  1.8253480e+00,  0.0000000e+00,  0.0000000e+00,  1.2952000e-02,  3.1066400e-01,  8.0738900e-01
      99,  1.8322210e+00,  0.0000000e+00,  0.0000000e+00,  1.3045000e-02,  3.1669700e-01,  8.0870500e-01
     100,  1.8207590e+00,  0.0000000e+00,  0.0000000e+00,  1.2964000e-02,  3.0495200e-01,  8.0936800e-01
     101,  1.8265260e+00,  0.0000000e+00,  0.0000000e+00,  1.2941000e-02,  3.0962300e-01,  8.0780700e-01
     102,  1.8225830e+00,  0.0000000e+00,  0.0000000e+00,  1.2981000e-02,  3.0995500e-01,  8.0740000e-01
     103,  1.8226690e+00,  0.0000000e+00,  0.0000000e+00,  1.3000000e-02,  3.0803400e-01,  8.0726600e-01
     104,  1.8155500e+00,  0.0000000e+00,  0.0000000e+00,  1.2946000e-02,  3.0090100e-01,  8.0722400e-01
     105,  1.8147860e+00,  0.0000000e+00,  0.0000000e+00,  1.2961000e-02,  2.9953300e-01,  8.0761300e-01
     106,  1.8169980e+00,  0.0000000e+00,  0.0000000e+00,  1.3058000e-02,  3.0101500e-01,  8.0798100e-01
     107,  1.8100990e+00,  0.0000000e+00,  0.0000000e+00,  1.4569000e-02,  2.9436300e-01,  8.0729500e-01
     108,  1.8100270e+00,  0.0000000e+00,  0.0000000e+00,  1.2959000e-02,  2.9294200e-01,  8.0939600e-01
     109,  1.8038990e+00,  0.0000000e+00,  0.0000000e+00,  1.3076000e-02,  2.8809700e-01,  8.0830600e-01
     110,  1.7985800e+00,  0.0000000e+00,  0.0000000e+00,  1.3019000e-02,  2.8391500e-01,  8.0846500e-01
     111,  1.8101440e+00,  0.0000000e+00,  0.0000000e+00,  1.3064000e-02,  2.8450800e-01,  8.1410500e-01
     112,  1.7973060e+00,  0.0000000e+00,  0.0000000e+00,  1.2944000e-02,  2.8195000e-01,  8.0920400e-01
     113,  1.8057490e+00,  0.0000000e+00,  0.0000000e+00,  1.2976000e-02,  2.8309100e-01,  8.0754700e-01
     114,  1.7964050e+00,  0.0000000e+00,  0.0000000e+00,  1.2948000e-02,  2.7568500e-01,  8.0999400e-01
     115,  1.7987610e+00,  0.0000000e+00,  0.0000000e+00,  1.2986000e-02,  2.7564900e-01,  8.0699100e-01
     116,  1.7871930e+00,  0.0000000e+00,  0.0000000e+00,  1.2989000e-02,  2.6732600e-01,  8.1035200e-01
